"correct","correct_response","image","label","response","response_time"
"1","right","impossa2_216_lr.bmp","Impossible","right","896"
"1","right","impossg6_36_lr.bmp","Impossible","right","1093"
"1","left","newpossi1_304_lr.bmp","Possible","left","1007"
"1","left","newpossb1_10_ud.bmp","Possible","left","786"
"1","right","impossc6_270_ud.bmp","Impossible","right","995"
"1","right","impossg8_50_lr.bmp","Impossible","right","1039"
"1","left","newpossb4_349_lr.bmp","Possible","left","1039"
"1","left","newpossb5_194_ud.bmp","Possible","left","981"
"1","left","newpossg4_322.bmp","Possible","left","751"
"0","right","impossa3_82_ud.bmp","Impossible","left","1145"
"1","right","impossa2_270.bmp","Impossible","right","1083"
"0","right","impossi1_81_lr.bmp","Impossible","left","1085"
"1","left","newpossg2_2.bmp","Possible","left","767"
"1","right","impossh3_60_ud.bmp","Impossible","right","1252"
"1","left","newpossi3_154_lr.bmp","Possible","left","742"
"1","left","newpossh3_18_ud.bmp","Possible","left","740"
"1","left","newpossc3_251.bmp","Possible","left","726"
"1","right","impossb5_223_ud.bmp","Impossible","right","763"
"0","right","impossg1_182_ud.bmp","Impossible","left","1776"
"1","left","newpossg1_59_ud.bmp","Possible","left","620"
"1","left","newpossb3_64_lr.bmp","Possible","left","888"
"1","right","impossg4_314_lr.bmp","Impossible","right","3233"
"1","right","impossi6_19_lr.bmp","Impossible","right","1072"
"1","left","newpossa2_49.bmp","Possible","left","372"
"1","left","newpossb6_303.bmp","Possible","left","864"
"1","left","newpossg4_344_ud.bmp","Possible","left","370"
"1","right","impossi5_197_lr.bmp","Impossible","right","671"
"1","left","newpossh5_334.bmp","Possible","left","1042"
"1","right","impossi3_67.bmp","Impossible","right","1499"
"1","right","impossa5_46_ud.bmp","Impossible","right","1317"
"0","right","impossi2_96.bmp","Impossible","left","1765"
"1","right","impossc3_125.bmp","Impossible","right","1461"
"1","left","newpossa6_54_ud.bmp","Possible","left","1054"
"1","left","newpossb2_123_ud.bmp","Possible","left","1043"
"1","right","impossa8_209_lr.bmp","Impossible","right","778"
"1","left","newpossb6_305_lr.bmp","Possible","left","635"
"0","right","impossa1_60_ud.bmp","Impossible","left","889"
"1","left","newpossb4_204.bmp","Possible","left","922"
"1","left","newpossa6_200_lr.bmp","Possible","left","588"
"1","right","impossi4_97_ud.bmp","Impossible","right","896"
"1","right","impossg6_80_ud.bmp","Impossible","right","818"
"1","left","newpossb2_6.bmp","Possible","left","756"
"1","left","newpossc6_32_ud.bmp","Possible","left","655"
"1","right","impossh6_270_ud.bmp","Impossible","right","670"
"1","left","newpossc2_283.bmp","Possible","left","555"
"0","right","impossa1_37_ud.bmp","Impossible","left","670"
"0","right","impossg2_46_lr.bmp","Impossible","left","638"
"1","right","impossa6_246_lr.bmp","Impossible","right","612"
"0","right","impossa4_248_ud.bmp","Impossible","left","662"
"1","left","newpossh1_95.bmp","Possible","left","900"
"1","left","newpossc2_102_lr.bmp","Possible","left","752"
"0","right","impossh5_229.bmp","Impossible","left","643"
"1","left","newpossh2_324.bmp","Possible","left","663"
"1","left","newpossa7_267_lr.bmp","Possible","left","572"
"1","left","newpossa8_115_lr.bmp","Possible","left","581"
"1","left","newpossh2_216_lr.bmp","Possible","left","279"
"1","right","impossb2_303.bmp","Impossible","right","1011"
"1","left","newpossg5_45_lr.bmp","Possible","left","681"
"1","right","impossh2_102_ud.bmp","Impossible","right","493"
"1","left","newpossa3_340.bmp","Possible","left","637"
"1","left","newpossg8_332_ud.bmp","Possible","left","453"
"0","right","impossh4_166_lr.bmp","Impossible","left","749"
"1","left","newpossa3_323.bmp","Possible","left","1151"
"0","right","impossg7_249_ud.bmp","Impossible","left","1289"
"1","right","impossi4_68_lr.bmp","Impossible","right","882"
"1","left","newpossi1_297_lr.bmp","Possible","left","1248"
"1","left","newpossb3_130.bmp","Possible","left","1330"
"1","left","newpossg7_258_ud.bmp","Possible","left","782"
"1","left","newpossi2_232_ud.bmp","Possible","left","1122"
"1","left","newpossi2_26_lr.bmp","Possible","left","782"
"1","left","newpossg8_112_lr.bmp","Possible","left","1090"
"1","right","impossb4_269.bmp","Impossible","right","662"
"1","left","newpossg3_108.bmp","Possible","left","1036"
"1","right","impossg3_207_ud.bmp","Impossible","right","1118"
"1","left","newpossg2_359_lr.bmp","Possible","left","1318"
"1","left","newpossh5_294_lr.bmp","Possible","left","861"
"1","left","newpossb1_161_lr.bmp","Possible","left","1516"
"1","left","newpossi4_69_lr.bmp","Possible","left","933"
"1","left","newpossi5_282_lr.bmp","Possible","left","1435"
"1","right","impossb6_263_lr.bmp","Impossible","right","1025"
"1","right","impossa7_348.bmp","Impossible","right","1731"
"1","left","newpossh3_32_ud.bmp","Possible","left","1519"
"1","right","impossh4_331_lr.bmp","Impossible","right","1681"
"1","right","impossg5_78_lr.bmp","Impossible","right","839"
"0","right","impossg7_109_lr.bmp","Impossible","left","2510"
"1","left","newpossa7_44_ud.bmp","Possible","left","844"
"1","right","impossi5_98.bmp","Impossible","right","984"
"0","right","impossc2_158_ud.bmp","Impossible","left","1073"
"1","left","newpossh4_83_ud.bmp","Possible","left","728"
"1","left","newpossi6_325_lr.bmp","Possible","left","1788"
"1","left","newpossa4_70_lr.bmp","Possible","left","1070"
"1","right","impossc1_355_lr.bmp","Impossible","right","876"
"1","right","impossc6_89_lr.bmp","Impossible","right","630"
"1","right","impossh2_89_ud.bmp","Impossible","right","949"
"1","left","newpossi5_65_lr.bmp","Possible","left","1899"
"0","right","impossa6_102.bmp","Impossible","left","913"
"0","right","impossh1_353_lr.bmp","Impossible","left","1203"
"1","left","newpossa8_34_lr.bmp","Possible","left","318"
"1","right","impossb2_339_lr.bmp","Impossible","right","371"
"1","left","newpossi6_327_lr.bmp","Possible","left","273"
"1","right","impossc3_125_lr.bmp","Impossible","right","1003"
"0","right","impossi6_276.bmp","Impossible","left","759"
"1","left","newpossi3_284.bmp","Possible","left","527"
"1","left","newpossg1_281.bmp","Possible","left","399"
"1","right","impossc4_165_lr.bmp","Impossible","right","675"
"1","right","impossb4_176_ud.bmp","Impossible","right","595"
"1","right","impossc1_139_lr.bmp","Impossible","right","864"
"1","left","newpossb5_354_lr.bmp","Possible","left","285"
"1","right","impossc2_66.bmp","Impossible","right","418"
"1","left","newpossg3_170_lr.bmp","Possible","left","318"
"1","left","newpossg5_318_lr.bmp","Possible","left","506"
"0","right","impossi1_355_lr.bmp","Impossible","left","372"
"1","left","newpossc5_157_ud.bmp","Possible","left","290"
"1","left","newpossg6_297_lr.bmp","Possible","left","708"
"1","left","newpossh6_195.bmp","Possible","left","650"
"1","left","newpossh1_352_lr.bmp","Possible","left","518"
"1","right","impossh3_141_lr.bmp","Impossible","right","726"
"1","right","impossh6_31.bmp","Impossible","right","457"
"1","right","impossb3_318_ud.bmp","Impossible","right","494"
"0","right","impossa5_189.bmp","Impossible","left","492"
"0","right","impossg2_175_ud.bmp","Impossible","left","492"
"1","right","impossg5_144_ud.bmp","Impossible","right","1022"
"1","right","impossa7_277.bmp","Impossible","right","487"
"1","left","newpossa5_96_ud.bmp","Possible","left","313"
"1","right","impossb1_167_lr.bmp","Impossible","right","467"
"1","right","impossc4_343_ud.bmp","Impossible","right","283"
"1","right","impossi2_257.bmp","Impossible","right","878"
