"correct","correct_response","image","label","response","response_time"
"1","left","newpossa1_331_lr.bmp","Possible","left","442"
"1","right","impossc4_343_ud.bmp","Impossible","right","475"
"1","right","impossg3_187_ud.bmp","Impossible","right","419"
"1","left","newpossi6_325_lr.bmp","Possible","left","486"
"1","left","newpossc1_220_ud.bmp","Possible","left","318"
"1","right","impossb4_176_ud.bmp","Impossible","right","388"
"0","right","impossi5_197_lr.bmp","Impossible","left","798"
"1","left","newpossb3_130.bmp","Possible","left","391"
"1","right","impossg8_50_lr.bmp","Impossible","right","360"
"1","right","impossa8_292.bmp","Impossible","right","342"
"0","right","impossb6_263_lr.bmp","Impossible","left","366"
"1","right","impossh3_141_lr.bmp","Impossible","right","380"
"1","left","newpossi1_304_lr.bmp","Possible","left","302"
"1","right","impossb4_269.bmp","Impossible","right","336"
"1","right","impossh3_60_ud.bmp","Impossible","right","352"
"1","right","impossa2_216_lr.bmp","Impossible","right","616"
"1","right","impossc3_125_lr.bmp","Impossible","right","434"
"1","left","newpossa2_49.bmp","Possible","left","534"
"1","right","impossi4_68_lr.bmp","Impossible","right","315"
"0","right","impossa6_102.bmp","Impossible","left","413"
"1","right","impossg7_249_ud.bmp","Impossible","right","357"
"1","left","newpossb5_354_lr.bmp","Possible","left","697"
"1","left","newpossb4_349_lr.bmp","Possible","left","315"
"1","right","impossc3_125.bmp","Impossible","right","381"
"1","left","newpossc1_190.bmp","Possible","left","410"
"1","left","newpossg8_332_ud.bmp","Possible","left","635"
"1","right","impossg5_144_ud.bmp","Impossible","right","447"
"1","left","newpossi2_26_lr.bmp","Possible","left","423"
"1","left","newpossh6_62_ud.bmp","Possible","left","341"
"1","left","newpossc5_83_ud.bmp","Possible","left","417"
"1","left","newpossa4_209_lr.bmp","Possible","left","455"
"1","left","newpossg3_108.bmp","Possible","left","280"
"1","left","newpossa2_349_lr.bmp","Possible","left","396"
"1","right","impossc6_89_lr.bmp","Impossible","right","609"
"1","left","newpossh6_195.bmp","Possible","left","431"
"1","right","impossa1_37_ud.bmp","Impossible","right","502"
"1","left","newpossh3_18_ud.bmp","Possible","left","340"
"1","left","newpossb5_194_ud.bmp","Possible","left","614"
"1","right","impossh4_331_lr.bmp","Impossible","right","838"
"1","right","impossh5_229.bmp","Impossible","right","450"
"1","left","newpossg6_259_ud.bmp","Possible","left","356"
"0","left","newpossh1_352_lr.bmp","Possible","right","492"
"1","right","impossb1_271.bmp","Impossible","right","552"
"1","left","newpossa6_200_lr.bmp","Possible","left","438"
"1","right","impossg6_80_ud.bmp","Impossible","right","291"
"0","left","newpossh2_216_lr.bmp","Possible","right","410"
"0","left","newpossg1_59_ud.bmp","Possible","right","722"
"1","right","impossi5_98.bmp","Impossible","right","447"
"1","right","impossa5_189.bmp","Impossible","right","628"
"1","right","impossa3_224_lr.bmp","Impossible","right","440"
"1","right","impossh2_89_ud.bmp","Impossible","right","283"
"1","left","newpossc5_157_ud.bmp","Possible","left","408"
"1","right","impossg4_314_lr.bmp","Impossible","right","527"
"1","right","impossc1_355_lr.bmp","Impossible","right","375"
"1","right","impossa7_348.bmp","Impossible","right","303"
"1","right","impossg1_322_ud.bmp","Impossible","right","373"
"1","left","newpossg7_258_ud.bmp","Possible","left","359"
"1","left","newpossa1_70_lr.bmp","Possible","left","291"
"1","right","impossi2_257.bmp","Impossible","right","357"
"1","left","newpossb6_303.bmp","Possible","left","385"
"1","left","newpossa8_115_lr.bmp","Possible","left","701"
"1","left","newpossh4_259.bmp","Possible","left","796"
"1","right","impossi2_96.bmp","Impossible","right","300"
"1","right","impossg5_78_lr.bmp","Impossible","right","413"
"1","right","impossb5_223_ud.bmp","Impossible","right","283"
"1","right","impossc5_74_ud.bmp","Impossible","right","320"
"1","left","newpossb1_161_lr.bmp","Possible","left","708"
"1","left","newpossb4_204.bmp","Possible","left","486"
"1","left","newpossg7_270_lr.bmp","Possible","left","298"
"1","left","newpossg5_45_lr.bmp","Possible","left","318"
"1","left","newpossc3_251.bmp","Possible","left","401"
"1","left","newpossa3_340.bmp","Possible","left","289"
"1","right","impossa8_209_lr.bmp","Impossible","right","692"
"1","left","newpossg4_344_ud.bmp","Possible","left","852"
"1","right","impossc4_165_lr.bmp","Impossible","right","401"
"1","left","newpossa8_34_lr.bmp","Possible","left","385"
"0","right","impossg2_46_lr.bmp","Impossible","left","353"
"1","left","newpossb3_64_lr.bmp","Possible","left","469"
"1","left","newpossh2_324.bmp","Possible","left","783"
"1","left","newpossi5_65_lr.bmp","Possible","left","403"
"1","right","impossc5_330.bmp","Impossible","right","417"
"1","right","impossb1_167_lr.bmp","Impossible","right","734"
"1","right","impossi3_67.bmp","Impossible","right","537"
"1","left","newpossi2_232_ud.bmp","Possible","left","297"
"1","left","newpossi3_284.bmp","Possible","left","348"
"1","left","newpossg5_318_lr.bmp","Possible","left","354"
"1","left","newpossa6_54_ud.bmp","Possible","left","511"
"1","right","impossi4_97_ud.bmp","Impossible","right","290"
"1","right","impossh6_31.bmp","Impossible","right","347"
"1","right","impossc1_139_lr.bmp","Impossible","right","400"
"1","left","newpossi5_282_lr.bmp","Possible","left","483"
"1","right","impossa5_46_ud.bmp","Impossible","right","1154"
"1","right","impossh6_270_ud.bmp","Impossible","right","298"
"0","left","newpossg8_112_lr.bmp","Possible","right","1023"
"1","left","newpossh5_334.bmp","Possible","left","557"
"1","left","newpossc2_102_lr.bmp","Possible","left","277"
"1","left","newpossa5_96_ud.bmp","Possible","left","331"
"1","right","impossa2_270.bmp","Impossible","right","402"
"1","left","newpossb2_6.bmp","Possible","left","328"
"1","right","impossi1_355_lr.bmp","Impossible","right","397"
"1","left","newpossg6_297_lr.bmp","Possible","left","486"
"1","right","impossg6_36_lr.bmp","Impossible","right","317"
"0","right","impossg2_175_ud.bmp","Impossible","left","401"
"1","left","newpossh4_83_ud.bmp","Possible","left","575"
"0","left","newpossh1_95.bmp","Possible","right","658"
"1","left","newpossi4_69_lr.bmp","Possible","left","613"
"1","left","newpossc2_283.bmp","Possible","left","416"
"1","left","newpossg2_359_lr.bmp","Possible","left","362"
"1","right","impossh1_353_lr.bmp","Impossible","right","354"
"1","left","newpossb6_305_lr.bmp","Possible","left","323"
"1","right","impossh5_165_lr.bmp","Impossible","right","239"
"1","right","impossg7_109_lr.bmp","Impossible","right","231"
"1","left","newpossi3_154_lr.bmp","Possible","left","278"
"1","right","impossb6_207.bmp","Impossible","right","986"
"1","left","newpossa3_323.bmp","Possible","left","273"
"1","right","impossi1_81_lr.bmp","Impossible","right","274"
"1","left","newpossa4_70_lr.bmp","Possible","left","413"
"1","right","impossa7_277.bmp","Impossible","right","343"
"1","right","impossb2_339_lr.bmp","Impossible","right","370"
"1","left","newpossi6_327_lr.bmp","Possible","left","371"
"1","left","newpossg3_170_lr.bmp","Possible","left","272"
"1","left","newpossi4_74.bmp","Possible","left","280"
"1","right","impossh4_166_lr.bmp","Impossible","right","250"
"1","right","impossi6_19_lr.bmp","Impossible","right","257"
"1","right","impossb3_305_ud.bmp","Impossible","right","235"
"0","left","newpossb2_123_ud.bmp","Possible","right","274"
"1","right","impossc2_158_ud.bmp","Impossible","right","383"
"1","right","impossg8_128.bmp","Impossible","right","256"
"1","right","impossh2_102_ud.bmp","Impossible","right","238"
"1","right","impossa6_246_lr.bmp","Impossible","right","294"
"1","right","impossc2_66.bmp","Impossible","right","294"
"1","left","newpossc6_32_ud.bmp","Possible","left","379"
"1","right","impossi3_137_ud.bmp","Impossible","right","348"
"1","right","impossc6_270_ud.bmp","Impossible","right","338"
"1","right","impossb3_318_ud.bmp","Impossible","right","408"
"1","left","newpossh3_32_ud.bmp","Possible","left","346"
"1","right","impossg3_207_ud.bmp","Impossible","right","323"
"1","right","impossb2_303.bmp","Impossible","right","337"
"1","right","impossa4_133_ud.bmp","Impossible","right","397"
"1","left","newpossh5_294_lr.bmp","Possible","left","358"
"1","left","newpossg1_281.bmp","Possible","left","372"
"1","right","impossh1_126_lr.bmp","Impossible","right","331"
"1","left","newpossa5_92.bmp","Possible","left","278"
"1","left","newpossc4_339_ud.bmp","Possible","left","731"
"1","right","impossa1_60_ud.bmp","Impossible","right","384"
"1","right","impossg4_73_lr.bmp","Impossible","right","327"
"1","left","newpossc6_191_lr.bmp","Possible","left","375"
"1","right","impossg1_182_ud.bmp","Impossible","right","301"
"1","left","newpossi1_297_lr.bmp","Possible","left","326"
"1","right","impossa4_248_ud.bmp","Impossible","right","305"
"1","left","newpossa7_44_ud.bmp","Possible","left","315"
"1","left","newpossb1_10_ud.bmp","Possible","left","318"
"1","left","newpossc3_8_lr.bmp","Possible","left","286"
"1","right","impossb5_298_ud.bmp","Impossible","right","325"
"1","left","newpossg2_2.bmp","Possible","left","379"
