"correct","correct_response","image","label","response","response_time"
"0","right","impossi5.bmp","Impossible","left","3566"
"1","right","impossb5.bmp","Impossible","right","1147"
"1","left","newpossa3.bmp","Possible","left","931"
"1","left","newpossh4.bmp","Possible","left","1081"
"1","left","newpossc2.bmp","Possible","left","718"
"1","right","impossa3.bmp","Impossible","right","526"
"0","left","newpossi2.bmp","Possible","right","1123"
"1","right","impossi3.bmp","Impossible","right","790"
"1","right","impossa8.bmp","Impossible","right","4754"
"1","right","impossc5.bmp","Impossible","right","1081"
"1","left","newpossi6.bmp","Possible","left","2912"
"1","right","impossh2.bmp","Impossible","right","1195"
"1","left","newpossg8.bmp","Possible","left","1940"
"1","left","newpossg4.bmp","Possible","left","725"
"1","left","newpossi4.bmp","Possible","left","785"
"1","left","newpossa4.bmp","Possible","left","1665"
"0","right","impossb3.bmp","Impossible","left","798"
"1","left","newpossh5.bmp","Possible","left","1877"
"1","left","newpossb2.bmp","Possible","left","1105"
"0","left","newpossh1.bmp","Possible","right","521"
"1","left","newpossg5.bmp","Possible","left","1027"
"1","right","impossg3.bmp","Impossible","right","973"
"1","right","impossh4.bmp","Impossible","right","569"
"1","right","impossc4.bmp","Impossible","right","706"
"0","left","newpossg1.bmp","Possible","right","704"
"0","left","newpossc5.bmp","Possible","right","1473"
"1","right","impossg5.bmp","Impossible","right","1282"
"1","left","newpossa8.bmp","Possible","left","1639"
"1","left","newpossa2.bmp","Possible","left","1495"
"1","right","impossh3.bmp","Impossible","right","2660"
"0","left","newpossi3.bmp","Possible","right","6416"
"1","right","impossc1.bmp","Impossible","right","505"
"1","right","impossg1.bmp","Impossible","right","1287"
"1","left","newpossb4.bmp","Possible","left","2316"
"0","left","newpossb5.bmp","Possible","right","1879"
"1","left","newpossg3.bmp","Possible","left","1184"
"1","left","newpossb3.bmp","Possible","left","722"
"0","left","newpossi1.bmp","Possible","right","1045"
"1","left","newpossb1.bmp","Possible","left","939"
"1","left","newpossb6.bmp","Possible","left","3497"
"1","right","impossb2.bmp","Impossible","right","1057"
"1","right","impossb6.bmp","Impossible","right","1037"
"1","left","newpossc1.bmp","Possible","left","1746"
"1","right","impossa7.bmp","Impossible","right","1142"
"1","right","impossi2.bmp","Impossible","right","1075"
"1","right","impossg6.bmp","Impossible","right","1736"
"1","right","impossb4.bmp","Impossible","right","1064"
"1","right","impossg2.bmp","Impossible","right","2759"
"1","left","newpossg2.bmp","Possible","left","2306"
"1","right","impossc2.bmp","Impossible","right","942"
"1","right","impossi6.bmp","Impossible","right","618"
"1","left","newpossc4.bmp","Possible","left","1689"
"1","left","newpossg7.bmp","Possible","left","3474"
"1","left","newpossg6.bmp","Possible","left","1820"
"1","left","newpossa1.bmp","Possible","left","1635"
"1","right","impossa1.bmp","Impossible","right","1385"
"1","right","impossc6.bmp","Impossible","right","869"
"1","right","impossa6.bmp","Impossible","right","788"
"1","left","newpossc3.bmp","Possible","left","1191"
"1","left","newpossa6.bmp","Possible","left","816"
"1","right","impossg4.bmp","Impossible","right","1025"
"1","right","impossc3.bmp","Impossible","right","935"
"1","right","impossa5.bmp","Impossible","right","1324"
"1","left","newpossa7.bmp","Possible","left","822"
"0","right","impossi1.bmp","Impossible","left","2776"
"1","right","impossg8.bmp","Impossible","right","1530"
"1","right","impossh6.bmp","Impossible","right","848"
"1","right","impossa4.bmp","Impossible","right","732"
"1","left","newpossh3.bmp","Possible","left","710"
