"correct","correct_response","image","label","response","response_time"
"1","right","impossh3.bmp","Impossible","right","1255"
"1","right","impossa8.bmp","Impossible","right","1102"
"1","right","impossb6.bmp","Impossible","right","2190"
"1","left","newpossi2_26_lr.bmp","Possible","left","918"
"1","left","newpossg5_318_lr.bmp","Possible","left","1521"
"0","left","newpossi6_325_lr.bmp","Possible","right","1515"
"1","right","impossh1_126_lr.bmp","Impossible","right","548"
"1","right","impossa2_270.bmp","Impossible","right","603"
"1","right","impossb1_271.bmp","Impossible","right","470"
"1","right","impossa3_224_lr.bmp","Impossible","right","2101"
"1","left","newpossb4_349_lr.bmp","Possible","left","813"
"1","left","newpossa8_34_lr.bmp","Possible","left","1371"
"0","right","impossi4_68_lr.bmp","Impossible","left","1424"
"1","left","newpossc4_21_ud.bmp","Possible","left","743"
"1","right","impossc4_343_ud.bmp","Impossible","right","1181"
"1","right","impossg5_78_lr.bmp","Impossible","right","2249"
"0","right","impossi1_355_lr.bmp","Impossible","left","1536"
"1","left","newpossg1_59_ud.bmp","Possible","left","1245"
"0","left","newpossg8_112_lr.bmp","Possible","right","2676"
"1","right","impossb4_269.bmp","Impossible","right","1231"
"1","right","impossa2_216_lr.bmp","Impossible","right","694"
"1","left","newpossc5_157_ud.bmp","Possible","left","1473"
"1","left","newpossg2_359_lr.bmp","Possible","left","1543"
"1","right","impossb4_176_ud.bmp","Impossible","right","528"
"1","right","impossg6_80_ud.bmp","Impossible","right","820"
"1","left","newpossi3_154_lr.bmp","Possible","left","2083"
"1","left","newpossb6_305_lr.bmp","Possible","left","948"
"1","left","newpossa2_349_lr.bmp","Possible","left","933"
"1","left","newpossi2_232_ud.bmp","Possible","left","745"
"1","right","impossh5_165_lr.bmp","Impossible","right","651"
"0","left","newpossh2_216_lr.bmp","Possible","right","2498"
"1","right","impossb3_305_ud.bmp","Impossible","right","593"
"0","left","newpossa7_267_lr.bmp","Possible","right","2061"
"1","right","impossc3_125_lr.bmp","Impossible","right","757"
"1","left","newpossa5_92.bmp","Possible","left","591"
"1","left","newpossh2_324.bmp","Possible","left","785"
"1","right","impossb5_223_ud.bmp","Impossible","right","568"
"1","right","impossb1_167_lr.bmp","Impossible","right","1041"
"1","right","impossi4_97_ud.bmp","Impossible","right","447"
"0","left","newpossc1_190.bmp","Possible","right","1355"
"0","left","newpossg6_259_ud.bmp","Possible","right","465"
"1","left","newpossg4_344_ud.bmp","Possible","left","425"
"1","left","newpossc1_220_ud.bmp","Possible","left","814"
"1","left","newpossi6_327_lr.bmp","Possible","left","2029"
"1","right","impossh1_353_lr.bmp","Impossible","right","744"
"1","right","impossh2_102_ud.bmp","Impossible","right","676"
"1","right","impossg4_314_lr.bmp","Impossible","right","708"
"1","right","impossg8_50_lr.bmp","Impossible","right","2730"
"1","right","impossh6_270_ud.bmp","Impossible","right","690"
"1","right","impossa7_277.bmp","Impossible","right","1282"
"1","left","newpossg5_45_lr.bmp","Possible","left","654"
"1","right","impossb5_298_ud.bmp","Impossible","right","640"
"1","left","newpossh4_259.bmp","Possible","left","1245"
"1","left","newpossb2_6.bmp","Possible","left","579"
"1","right","impossc1_355_lr.bmp","Impossible","right","748"
"0","left","newpossh5_294_lr.bmp","Possible","right","1243"
"1","left","newpossi4_69_lr.bmp","Possible","left","1181"
"1","right","impossi5_98.bmp","Impossible","right","641"
"0","left","newpossb3_130.bmp","Possible","right","641"
"1","left","newpossb1_10_ud.bmp","Possible","left","1965"
"1","right","impossg3_207_ud.bmp","Impossible","right","427"
"1","left","newpossi5_282_lr.bmp","Possible","left","2308"
"1","right","impossi2_257.bmp","Impossible","right","641"
"1","left","newpossa2_49.bmp","Possible","left","826"
"1","left","newpossc3_8_lr.bmp","Possible","left","1080"
"1","right","impossa5_189.bmp","Impossible","right","458"
"0","left","newpossc6_32_ud.bmp","Possible","right","901"
"1","right","impossa1_60_ud.bmp","Impossible","right","958"
"1","left","newpossb4_204.bmp","Possible","left","648"
"1","left","newpossi4_74.bmp","Possible","left","1287"
"1","right","impossg1_322_ud.bmp","Impossible","right","542"
"1","right","impossc2_66.bmp","Impossible","right","438"
"0","left","newpossb3_64_lr.bmp","Possible","right","477"
"0","left","newpossh1_352_lr.bmp","Possible","right","752"
"0","left","newpossa1_331_lr.bmp","Possible","right","2560"
"1","right","impossh5_229.bmp","Impossible","right","834"
"1","right","impossg3_187_ud.bmp","Impossible","right","561"
"1","right","impossh3_141_lr.bmp","Impossible","right","1304"
"1","right","impossc5_74_ud.bmp","Impossible","right","1008"
"1","left","newpossg1_281.bmp","Possible","left","744"
"1","right","impossh4_331_lr.bmp","Impossible","right","1710"
"1","right","impossg7_249_ud.bmp","Impossible","right","4744"
"1","right","impossa4_248_ud.bmp","Impossible","right","527"
"1","right","impossi2_96.bmp","Impossible","right","762"
"1","right","impossi3_137_ud.bmp","Impossible","right","1496"
"1","right","impossb6_263_lr.bmp","Impossible","right","1760"
"1","left","newpossg3_170_lr.bmp","Possible","left","1064"
"1","right","impossa8_209_lr.bmp","Impossible","right","762"
"1","right","impossa7_348.bmp","Impossible","right","613"
"1","right","impossh4_166_lr.bmp","Impossible","right","1620"
"0","right","impossa6_246_lr.bmp","Impossible","left","2515"
"1","right","impossc6_270_ud.bmp","Impossible","right","699"
"0","right","impossa6_102.bmp","Impossible","left","1389"
"1","right","impossc3_125.bmp","Impossible","right","917"
"0","left","newpossi1_297_lr.bmp","Possible","right","1643"
"1","right","impossa8_292.bmp","Impossible","right","995"
"1","left","newpossb5_354_lr.bmp","Possible","left","2574"
"1","left","newpossh3_32_ud.bmp","Possible","left","1113"
"1","left","newpossa4_209_lr.bmp","Possible","left","1082"
"0","left","newpossa5_96_ud.bmp","Possible","right","888"
"1","left","newpossc6_191_lr.bmp","Possible","left","638"
"1","right","impossg4_73_lr.bmp","Impossible","right","1308"
"0","right","impossi1_81_lr.bmp","Impossible","left","695"
"0","left","newpossa8_115_lr.bmp","Possible","right","3675"
"1","right","impossi6_276.bmp","Impossible","right","4102"
"1","right","impossh2_89_ud.bmp","Impossible","right","474"
"1","left","newpossh4_83_ud.bmp","Possible","left","795"
"0","left","newpossb1_161_lr.bmp","Possible","right","713"
"1","left","newpossc2_283.bmp","Possible","left","449"
"1","right","impossc5_330.bmp","Impossible","right","675"
"1","left","newpossa3_323.bmp","Possible","left","1360"
"1","right","impossa4_133_ud.bmp","Impossible","right","351"
"0","left","newpossg8_332_ud.bmp","Possible","right","333"
"1","left","newpossg6_297_lr.bmp","Possible","left","1157"
"1","left","newpossa4_70_lr.bmp","Possible","left","717"
"0","right","impossb6_207.bmp","Impossible","left","759"
"1","right","impossc2_158_ud.bmp","Impossible","right","609"
"1","right","impossg6_36_lr.bmp","Impossible","right","1280"
"1","left","newpossa3_340.bmp","Possible","left","1855"
"1","right","impossg7_109_lr.bmp","Impossible","right","790"
"1","left","newpossb5_194_ud.bmp","Possible","left","2054"
"1","right","impossa3_82_ud.bmp","Impossible","right","1095"
"1","left","newpossg2_2.bmp","Possible","left","1198"
"1","left","newpossh3_18_ud.bmp","Possible","left","545"
"1","left","newpossh5_334.bmp","Possible","left","756"
"0","right","impossg2_175_ud.bmp","Impossible","left","692"
"0","left","newpossh6_195.bmp","Possible","right","1524"
"0","right","impossg2_46_lr.bmp","Impossible","left","671"
"1","right","impossh6_31.bmp","Impossible","right","3599"
"1","left","newpossg7_270_lr.bmp","Possible","left","778"
"1","left","newpossc5_83_ud.bmp","Possible","left","1122"
"1","left","newpossi5_65_lr.bmp","Possible","left","615"
"1","left","newpossg4_322.bmp","Possible","left","1328"
"1","left","newpossc4_339_ud.bmp","Possible","left","856"
"1","right","impossb3_318_ud.bmp","Impossible","right","533"
"1","right","impossi3_67.bmp","Impossible","right","634"
"1","left","newpossb2_123_ud.bmp","Possible","left","713"
"1","left","newpossg3_108.bmp","Possible","left","1155"
"1","right","impossg5_144_ud.bmp","Impossible","right","674"
"0","left","newpossb6_303.bmp","Possible","right","867"
"1","left","newpossa6_200_lr.bmp","Possible","left","2106"
"1","left","newpossh6_62_ud.bmp","Possible","left","1806"
"1","right","impossc1_139_lr.bmp","Impossible","right","658"
"0","left","newpossi1_304_lr.bmp","Possible","right","649"
"1","right","impossb2_303.bmp","Impossible","right","554"
"1","right","impossc6_89_lr.bmp","Impossible","right","775"
"1","left","newpossc3_251.bmp","Possible","left","1329"
"0","left","newpossh1_95.bmp","Possible","right","1010"
"1","left","newpossg7_258_ud.bmp","Possible","left","676"
"1","right","impossa5_46_ud.bmp","Impossible","right","653"
"1","right","impossc4_165_lr.bmp","Impossible","right","1683"
"1","right","impossg8_128.bmp","Impossible","right","402"
"1","left","newpossi3_284.bmp","Possible","left","469"
"1","right","impossa1_37_ud.bmp","Impossible","right","1006"
"1","left","newpossa1_70_lr.bmp","Possible","left","426"
"1","left","newpossc2_102_lr.bmp","Possible","left","1166"
"1","right","impossh3_60_ud.bmp","Impossible","right","532"
"1","left","newpossa6_54_ud.bmp","Possible","left","609"
"1","left","newpossa7_44_ud.bmp","Possible","left","781"
"1","right","impossi6_19_lr.bmp","Impossible","right","408"
"1","right","impossi5_197_lr.bmp","Impossible","right","478"
"1","right","impossg1_182_ud.bmp","Impossible","right","710"
"1","right","impossb2_339_lr.bmp","Impossible","right","392"
