"correct","correct_response","image","label","response","response_time"
"1","right","impossg2.bmp","Impossible","right","6889"
"1","left","newpossi6.bmp","Possible","left","1364"
"1","right","impossa4.bmp","Impossible","right","768"
"1","left","newpossi4.bmp","Possible","left","786"
"1","right","impossa5.bmp","Impossible","right","577"
"1","left","newpossa3.bmp","Possible","left","379"
"1","left","newpossa4.bmp","Possible","left","498"
"1","left","newpossc6.bmp","Possible","left","647"
"1","left","newpossg5.bmp","Possible","left","1600"
"1","left","newpossa5.bmp","Possible","left","491"
"1","left","newpossh4.bmp","Possible","left","384"
"1","left","newpossb1.bmp","Possible","left","416"
"1","right","impossa8.bmp","Impossible","right","433"
"1","right","impossa2.bmp","Impossible","right","343"
"1","right","impossi6.bmp","Impossible","right","425"
"1","left","newpossb6.bmp","Possible","left","435"
"1","right","impossi4.bmp","Impossible","right","391"
"1","right","impossa3.bmp","Impossible","right","641"
"1","right","impossa6.bmp","Impossible","right","423"
"0","left","newpossb5.bmp","Possible","right","796"
"1","right","impossg1.bmp","Impossible","right","363"
"1","right","impossh3.bmp","Impossible","right","669"
"1","left","newpossg1.bmp","Possible","left","345"
"1","right","impossc3.bmp","Impossible","right","309"
"1","right","impossg7.bmp","Impossible","right","398"
"1","right","impossa7.bmp","Impossible","right","526"
"1","right","impossh6.bmp","Impossible","right","470"
"1","left","newpossi2.bmp","Possible","left","252"
"1","left","newpossc2.bmp","Possible","left","366"
"1","left","newpossi3.bmp","Possible","left","320"
"1","right","impossa1.bmp","Impossible","right","347"
"1","right","impossi5.bmp","Impossible","right","327"
"1","right","impossg5.bmp","Impossible","right","263"
"1","right","impossc4.bmp","Impossible","right","425"
"1","left","newpossb2.bmp","Possible","left","699"
"1","right","impossh4.bmp","Impossible","right","685"
"0","right","impossi1.bmp","Impossible","left","763"
"1","right","impossh1.bmp","Impossible","right","575"
"1","left","newpossg3.bmp","Possible","left","707"
"1","left","newpossa6.bmp","Possible","left","693"
"0","right","impossb1.bmp","Impossible","left","1818"
"1","left","newpossg4.bmp","Possible","left","435"
"1","left","newpossb3.bmp","Possible","left","374"
"1","left","newpossg6.bmp","Possible","left","341"
"1","left","newpossc3.bmp","Possible","left","715"
"1","left","newpossi5.bmp","Possible","left","340"
"1","left","newpossh2.bmp","Possible","left","439"
"1","left","newpossc5.bmp","Possible","left","510"
"1","left","newpossg7.bmp","Possible","left","523"
"1","right","impossb2.bmp","Impossible","right","447"
