"correct","correct_response","image","label","response","response_time"
"0","left","newpossa2.bmp","Possible","right","534"
"1","left","newpossc6.bmp","Possible","left","1694"
"0","left","newpossb4.bmp","Possible","right","1828"
"1","right","impossg3.bmp","Impossible","right","1125"
"0","left","newpossa4.bmp","Possible","right","635"
"1","left","newpossi6.bmp","Possible","left","754"
"0","left","newpossh5.bmp","Possible","right","1447"
"1","left","newpossc1.bmp","Possible","left","1115"
"0","right","impossi2.bmp","Impossible","left","891"
"1","left","newpossh1.bmp","Possible","left","703"
"0","left","newpossi5.bmp","Possible","right","1203"
"0","right","impossg4_314_lr.bmp","Impossible","left","1317"
"1","left","newpossi4_69_lr.bmp","Possible","left","695"
"0","right","impossi2_96.bmp","Impossible","left","763"
"1","left","newpossb2_123_ud.bmp","Possible","left","919"
"1","left","newpossb3_64_lr.bmp","Possible","left","1166"
"1","right","impossg8_50_lr.bmp","Impossible","right","950"
"0","left","newpossc3_8_lr.bmp","Possible","right","724"
"0","left","newpossb3_130.bmp","Possible","right","946"
"0","left","newpossg7_270_lr.bmp","Possible","right","710"
"1","right","impossh4_331_lr.bmp","Impossible","right","510"
"1","right","impossh5_229.bmp","Impossible","right","1222"
"1","left","newpossh5_334.bmp","Possible","left","1049"
"0","left","newpossi5_282_lr.bmp","Possible","right","1933"
"0","left","newpossh3_32_ud.bmp","Possible","right","562"
"1","right","impossa4_248_ud.bmp","Impossible","right","683"
"0","right","impossa2_270.bmp","Impossible","left","1715"
"1","right","impossa6_102.bmp","Impossible","right","971"
"1","left","newpossa1_331_lr.bmp","Possible","left","920"
"0","right","impossa1_60_ud.bmp","Impossible","left","528"
"1","right","impossg6_80_ud.bmp","Impossible","right","1210"
"0","right","impossg2_46_lr.bmp","Impossible","left","689"
"0","right","impossg3_207_ud.bmp","Impossible","left","1943"
"1","left","newpossc4_21_ud.bmp","Possible","left","1260"
"1","right","impossh4_166_lr.bmp","Impossible","right","863"
"0","right","impossh2_102_ud.bmp","Impossible","left","653"
"1","left","newpossg5_318_lr.bmp","Possible","left","722"
"1","left","newpossg4_322.bmp","Possible","left","805"
"0","right","impossg7_249_ud.bmp","Impossible","left","1493"
"0","right","impossa3_224_lr.bmp","Impossible","left","993"
"0","right","impossg7_109_lr.bmp","Impossible","left","1041"
"1","left","newpossa8_115_lr.bmp","Possible","left","1198"
"0","left","newpossa5_92.bmp","Possible","right","922"
"0","left","newpossg8_332_ud.bmp","Possible","right","810"
"0","left","newpossa2_349_lr.bmp","Possible","right","1076"
"1","left","newpossc6_191_lr.bmp","Possible","left","616"
"1","left","newpossa7_267_lr.bmp","Possible","left","2114"
"1","left","newpossg4_344_ud.bmp","Possible","left","643"
"1","left","newpossh4_259.bmp","Possible","left","1810"
"0","left","newpossh2_216_lr.bmp","Possible","right","947"
"0","left","newpossa1_70_lr.bmp","Possible","right","1482"
"0","left","newpossc1_190.bmp","Possible","right","1122"
"1","right","impossh6_270_ud.bmp","Impossible","right","1532"
"0","right","impossh6_31.bmp","Impossible","left","1182"
"0","right","impossi3_67.bmp","Impossible","left","864"
"1","right","impossg6_36_lr.bmp","Impossible","right","917"
"1","right","impossa3_82_ud.bmp","Impossible","right","1019"
"1","left","newpossi1_304_lr.bmp","Possible","left","906"
"1","left","newpossg2_2.bmp","Possible","left","737"
"1","right","impossi3_137_ud.bmp","Impossible","right","1523"
"1","left","newpossb2_6.bmp","Possible","left","638"
"1","right","impossg1_182_ud.bmp","Impossible","right","404"
"0","left","newpossb6_303.bmp","Possible","right","922"
"1","right","impossc4_343_ud.bmp","Impossible","right","480"
"1","right","impossc6_270_ud.bmp","Impossible","right","2012"
"0","right","impossb2_339_lr.bmp","Impossible","left","384"
"1","right","impossg5_144_ud.bmp","Impossible","right","864"
"1","left","newpossg3_170_lr.bmp","Possible","left","1123"
"1","right","impossb1_271.bmp","Impossible","right","465"
"0","right","impossb3_305_ud.bmp","Impossible","left","2146"
"1","right","impossi4_68_lr.bmp","Impossible","right","425"
"0","right","impossc2_66.bmp","Impossible","left","566"
"1","left","newpossc6_32_ud.bmp","Possible","left","818"
"0","left","newpossa3_323.bmp","Possible","right","703"
"1","left","newpossc2_283.bmp","Possible","left","511"
"1","left","newpossi2_232_ud.bmp","Possible","left","471"
"1","left","newpossb1_161_lr.bmp","Possible","left","1550"
"1","right","impossi5_98.bmp","Impossible","right","478"
"1","right","impossb1_167_lr.bmp","Impossible","right","510"
"1","right","impossa6_246_lr.bmp","Impossible","right","365"
"0","left","newpossc3_251.bmp","Possible","right","615"
"0","left","newpossg1_59_ud.bmp","Possible","right","483"
"0","right","impossa4_133_ud.bmp","Impossible","left","1280"
"1","left","newpossb1_10_ud.bmp","Possible","left","857"
"0","right","impossa8_209_lr.bmp","Impossible","left","516"
"1","left","newpossb4_349_lr.bmp","Possible","left","905"
"0","left","newpossa3_340.bmp","Possible","right","681"
"1","right","impossc5_74_ud.bmp","Impossible","right","625"
"1","left","newpossa4_70_lr.bmp","Possible","left","2098"
"0","right","impossg3_187_ud.bmp","Impossible","left","753"
"0","right","impossg4_73_lr.bmp","Impossible","left","1171"
"0","left","newpossa6_200_lr.bmp","Possible","right","452"
"0","right","impossi1_81_lr.bmp","Impossible","left","665"
"1","left","newpossg2_359_lr.bmp","Possible","left","705"
"1","left","newpossg6_297_lr.bmp","Possible","left","969"
"0","right","impossb4_269.bmp","Impossible","left","565"
"1","right","impossc4_165_lr.bmp","Impossible","right","489"
"0","right","impossb6_207.bmp","Impossible","left","1431"
"0","right","impossg2_175_ud.bmp","Impossible","left","827"
"1","left","newpossh2_324.bmp","Possible","left","817"
"0","left","newpossg1_281.bmp","Possible","right","558"
"0","right","impossa7_348.bmp","Impossible","left","720"
"1","left","newpossi4_74.bmp","Possible","left","2191"
"1","left","newpossc5_83_ud.bmp","Possible","left","1271"
"1","left","newpossg7_258_ud.bmp","Possible","left","591"
"1","left","newpossh1_95.bmp","Possible","left","749"
"0","right","impossh2_89_ud.bmp","Impossible","left","647"
"0","right","impossh1_353_lr.bmp","Impossible","left","2612"
"0","left","newpossc1_220_ud.bmp","Possible","right","424"
"1","right","impossb6_263_lr.bmp","Impossible","right","735"
"0","right","impossh3_141_lr.bmp","Impossible","left","1540"
"1","left","newpossi2_26_lr.bmp","Possible","left","731"
"0","left","newpossb6_305_lr.bmp","Possible","right","543"
"1","right","impossa5_46_ud.bmp","Impossible","right","451"
"0","left","newpossc4_339_ud.bmp","Possible","right","481"
"1","left","newpossh1_352_lr.bmp","Possible","left","477"
"1","left","newpossa4_209_lr.bmp","Possible","left","1381"
"1","right","impossc3_125_lr.bmp","Impossible","right","538"
"0","left","newpossa6_54_ud.bmp","Possible","right","565"
"0","right","impossa5_189.bmp","Impossible","left","627"
"0","right","impossc1_355_lr.bmp","Impossible","left","782"
"0","right","impossb2_303.bmp","Impossible","left","1352"
"1","right","impossi5_197_lr.bmp","Impossible","right","800"
"1","left","newpossa7_44_ud.bmp","Possible","left","975"
"0","left","newpossb5_354_lr.bmp","Possible","right","651"
"1","left","newpossh6_62_ud.bmp","Possible","left","523"
"0","right","impossi1_355_lr.bmp","Impossible","left","392"
"0","right","impossh1_126_lr.bmp","Impossible","left","492"
"1","right","impossa2_216_lr.bmp","Impossible","right","1700"
"0","left","newpossh3_18_ud.bmp","Possible","right","1562"
"0","right","impossi6_276.bmp","Impossible","left","859"
"1","left","newpossa8_34_lr.bmp","Possible","left","525"
"0","right","impossi2_257.bmp","Impossible","left","541"
"1","right","impossi4_97_ud.bmp","Impossible","right","597"
"1","left","newpossi1_297_lr.bmp","Possible","left","964"
"0","right","impossc2_158_ud.bmp","Impossible","left","978"
"0","right","impossi6_19_lr.bmp","Impossible","left","1588"
"1","right","impossc3_125.bmp","Impossible","right","659"
"1","left","newpossc2_102_lr.bmp","Possible","left","676"
"1","right","impossc5_330.bmp","Impossible","right","310"
"0","right","impossc1_139_lr.bmp","Impossible","left","419"
"0","right","impossa7_277.bmp","Impossible","left","1052"
"1","left","newpossb5_194_ud.bmp","Possible","left","871"
"0","left","newpossg5_45_lr.bmp","Possible","right","3017"
"0","left","newpossa2_49.bmp","Possible","right","711"
"0","right","impossa8_292.bmp","Impossible","left","858"
"0","left","newpossh6_195.bmp","Possible","right","1584"
"1","right","impossg1_322_ud.bmp","Impossible","right","341"
"1","left","newpossi5_65_lr.bmp","Possible","left","905"
"1","right","impossh5_165_lr.bmp","Impossible","right","581"
"1","left","newpossg3_108.bmp","Possible","left","1255"
"0","left","newpossh4_83_ud.bmp","Possible","right","410"
"1","right","impossb5_298_ud.bmp","Impossible","right","518"
"0","left","newpossh5_294_lr.bmp","Possible","right","502"
"1","left","newpossi6_327_lr.bmp","Possible","left","1953"
"0","right","impossb4_176_ud.bmp","Impossible","left","634"
"1","right","impossg8_128.bmp","Impossible","right","642"
"1","left","newpossg6_259_ud.bmp","Possible","left","544"
"1","left","newpossb4_204.bmp","Possible","left","692"
"0","right","impossh3_60_ud.bmp","Impossible","left","2112"
"0","right","impossg5_78_lr.bmp","Impossible","left","2512"
"1","right","impossc6_89_lr.bmp","Impossible","right","366"
"1","left","newpossi3_154_lr.bmp","Possible","left","1294"
"1","right","impossb5_223_ud.bmp","Impossible","right","662"
"0","left","newpossa5_96_ud.bmp","Possible","right","500"
"1","right","impossa1_37_ud.bmp","Impossible","right","799"
"1","left","newpossi3_284.bmp","Possible","left","486"
"0","right","impossb3_318_ud.bmp","Impossible","left","695"
"1","left","newpossi6_325_lr.bmp","Possible","left","452"
"1","left","newpossc5_157_ud.bmp","Possible","left","1503"
"1","left","newpossg8_112_lr.bmp","Possible","left","1111"
