,epoch,acc,val_acc,loss,val_loss
0,99.0,0.71796875,0.6984375,0.5534845020622015,0.5683369591832161
0,98.0,0.73828125,0.7078125,0.5319947469979525,0.5441466398537159
0,97.0,0.71796875,0.7140625,0.5406265128403902,0.553808656334877
0,96.0,0.7390625,0.6671875,0.5272436369210481,0.5656050577759743
0,95.0,0.72890625,0.696875,0.5283261340111494,0.5591992251574993
0,94.0,0.70859375,0.703125,0.545007648691535,0.5649238258600235
0,93.0,0.71796875,0.71875,0.5442135773599148,0.5472400270402431
0,92.0,0.69921875,0.69375,0.5567668307572603,0.5700009167194366
0,91.0,0.72890625,0.71875,0.531516718864441,0.5649973504245281
0,90.0,0.7265625,0.684375,0.5417876198887825,0.5790364377200603
0,89.0,0.71328125,0.6953125,0.5546646114438772,0.5701078087091446
0,88.0,0.71328125,0.675,0.5456304151564837,0.5781530976295471
0,87.0,0.7453125,0.7015625,0.528464824706316,0.5677631467580795
0,86.0,0.71484375,0.6671875,0.5427055511623621,0.5865243136882782
0,85.0,0.7078125,0.70625,0.557520766928792,0.5466382093727589
0,84.0,0.7421875,0.715625,0.5249820832163096,0.5570164576172829
0,83.0,0.72890625,0.671875,0.5272318717092276,0.5668582670390606
0,82.0,0.715625,0.7078125,0.5486466325819492,0.5618898533284664
0,81.0,0.7078125,0.684375,0.5536952145397663,0.5772863931953907
0,80.0,0.72265625,0.690625,0.549686836451292,0.5835514463484287
0,79.0,0.7078125,0.7109375,0.5636802032589913,0.5695390217006207
0,78.0,0.71484375,0.68125,0.5525648105889559,0.5775369957089425
0,77.0,0.72109375,0.6828125,0.5402582354843617,0.5757628485560418
0,76.0,0.7234375,0.703125,0.5461624164134264,0.5610788561403751
0,75.0,0.70390625,0.696875,0.5546706113964319,0.5841334961354733
0,74.0,0.7328125,0.7046875,0.5338909417390824,0.5747624523937702
0,73.0,0.7015625,0.7203125,0.5501099850982427,0.555581834167242
0,72.0,0.721875,0.734375,0.5493393581360578,0.5488730140030385
0,71.0,0.7296875,0.7015625,0.5584741458296776,0.5615974262356758
0,70.0,0.71015625,0.7046875,0.5495824664831161,0.5625795520842075
0,69.0,0.71953125,0.6546875,0.5458414249122143,0.6051923558115959
0,68.0,0.7265625,0.696875,0.5527378000319004,0.5635945238173008
0,67.0,0.7171875,0.6875,0.5509005103260278,0.5790438458323479
0,66.0,0.721875,0.6921875,0.5534827426075936,0.5645597644150258
0,65.0,0.7203125,0.7,0.5577673226594925,0.5610304795205593
0,64.0,0.72578125,0.728125,0.5470430601388216,0.5475739397108554
0,63.0,0.72421875,0.7296875,0.5551646020263433,0.5676504105329514
0,62.0,0.7265625,0.6828125,0.5424225028604269,0.5855269871652127
0,61.0,0.71640625,0.6921875,0.5475314352661371,0.5842866070568562
0,60.0,0.71953125,0.675,0.5551516439765691,0.5817997768521309
0,59.0,0.71953125,0.7171875,0.555980083718896,0.566464389115572
0,58.0,0.71640625,0.6890625,0.558969996124506,0.5813609153032303
0,57.0,0.73359375,0.715625,0.5506244920194149,0.5628067463636398
0,56.0,0.70546875,0.71875,0.5691836617887021,0.5657719537615776
0,55.0,0.71796875,0.6828125,0.5567343551665545,0.5787669561803341
0,54.0,0.70859375,0.69375,0.5516373477876186,0.5696094296872616
0,53.0,0.7265625,0.671875,0.5541747707873583,0.595239644497633
0,52.0,0.70078125,0.7171875,0.5659380953758955,0.571007601171732
0,51.0,0.7015625,0.675,0.5683877136558294,0.593873205780983
0,50.0,0.70546875,0.69375,0.5644208200275898,0.5893066376447678
0,49.0,0.70625,0.69375,0.5611871886998415,0.5692540444433689
0,48.0,0.6890625,0.6953125,0.5819595396518707,0.5880048416554928
0,47.0,0.71328125,0.709375,0.562259529531002,0.5783060945570468
0,46.0,0.71328125,0.70625,0.5736658107489347,0.5865649111568928
0,45.0,0.715625,0.7109375,0.5639519609510899,0.5706691905856133
0,44.0,0.7078125,0.6796875,0.5768375370651484,0.5810333408415318
0,43.0,0.69453125,0.7,0.5787112217396497,0.5830583788454533
0,42.0,0.7140625,0.6984375,0.5641189873218536,0.5720748335123063
0,41.0,0.7046875,0.6859375,0.5849217675626278,0.5874100938439369
0,40.0,0.7078125,0.6609375,0.5729208081960678,0.5929042100906372
0,39.0,0.70234375,0.7109375,0.5825683232396841,0.5819156758487225
0,38.0,0.6828125,0.646875,0.5900564402341842,0.6013082981109619
0,37.0,0.71875,0.6875,0.5663843035697937,0.5989323049783707
0,36.0,0.678125,0.69375,0.5967821184545755,0.5786975637078285
0,35.0,0.66875,0.6640625,0.5976622778922319,0.6039493650197982
0,34.0,0.6765625,0.65625,0.6048793591558933,0.6105477027595043
0,33.0,0.7046875,0.690625,0.5749421671032906,0.5878300711512565
0,32.0,0.7015625,0.7,0.5822933558374643,0.5891119956970214
0,31.0,0.70546875,0.675,0.5785985521972179,0.6126653514802456
0,30.0,0.703125,0.6578125,0.5843937143683433,0.6001602709293365
0,29.0,0.675,0.6859375,0.6006466235965491,0.5932939499616623
0,28.0,0.709375,0.6734375,0.5865896608680486,0.6017744049429894
0,27.0,0.6953125,0.7015625,0.5886249005794525,0.5888832539319993
0,26.0,0.67265625,0.7046875,0.6071617171168328,0.5949923671782017
0,25.0,0.69140625,0.6578125,0.6000070676207543,0.6078530833125114
0,24.0,0.68984375,0.6671875,0.6002282232046128,0.6078852884471416
0,23.0,0.67890625,0.7109375,0.6050582479685545,0.5939914621412754
0,22.0,0.67734375,0.6671875,0.6021340452134609,0.602660809457302
0,21.0,0.6953125,0.69375,0.60631586574018,0.605223971605301
0,20.0,0.69609375,0.65,0.6097534723579884,0.6307716101408005
0,19.0,0.6890625,0.675,0.6023761395364999,0.6189074724912643
0,18.0,0.67734375,0.66875,0.6116704870015383,0.6206224232912063
0,17.0,0.66328125,0.665625,0.6216452702879905,0.6297854885458947
0,16.0,0.65234375,0.6828125,0.625277579203248,0.6125490352511406
0,15.0,0.66484375,0.646875,0.6228505089879036,0.6406267508864403
0,14.0,0.6578125,0.6453125,0.6250645861029624,0.6325359150767327
0,13.0,0.64609375,0.65,0.6368473112583161,0.636837050318718
0,12.0,0.65078125,0.6515625,0.6297506429255009,0.6421412602066994
0,11.0,0.6265625,0.6578125,0.647487360984087,0.6404292568564415
0,10.0,0.63828125,0.603125,0.639345946162939,0.6566005602478981
0,9.0,0.64375,0.590625,0.6385114092379809,0.6697812333703042
0,8.0,0.59296875,0.59375,0.6634784743189812,0.6672623470425606
0,7.0,0.603125,0.6125,0.6644548758864403,0.6645290806889534
0,6.0,0.58046875,0.5640625,0.6724866390228271,0.6758693665266037
0,5.0,0.60078125,0.5546875,0.6726689636707306,0.6942127332091331
0,4.0,0.56796875,0.5453125,0.6780729532241822,0.6985660791397095
0,3.0,0.5625,0.5203125,0.6890718720853328,0.7011810228228569
0,2.0,0.54140625,0.5,0.6915496863424778,0.6985777333378792
0,1.0,0.503125,0.5015625,0.7098974920809269,0.7035732358694077
0,0.0,0.48203125,0.521875,0.7185880281031132,0.7018748924136162
