,epoch,acc,val_acc,loss,val_loss
0,99.0,0.73046875,0.684375,0.582483434304595,0.6431689545512199
0,98.0,0.71796875,0.70625,0.5785189701244235,0.6381496034562588
0,97.0,0.7140625,0.6984375,0.5658577006310225,0.6184220716357232
0,96.0,0.7171875,0.7046875,0.571134713664651,0.6069326341152191
0,95.0,0.7171875,0.6671875,0.5823093019425869,0.6311591282486916
0,94.0,0.69609375,0.6984375,0.6343176420778036,0.590322457998991
0,93.0,0.73046875,0.6890625,0.5501131555065513,0.5925248429179192
0,92.0,0.70234375,0.684375,0.6047908812761307,0.5807246640324593
0,91.0,0.70078125,0.690625,0.6027251970022917,0.6045835874974728
0,90.0,0.71953125,0.675,0.594001243636012,0.6669250786304474
0,89.0,0.7078125,0.7015625,0.5944108821451664,0.6336513690650463
0,88.0,0.7109375,0.678125,0.5801289834082126,0.6004115715622902
0,87.0,0.69453125,0.65,0.596480367705226,0.655653191357851
0,86.0,0.69296875,0.66875,0.6496736641973258,0.6388772323727607
0,85.0,0.71875,0.6875,0.6208242589607835,0.6326804116368294
0,84.0,0.70859375,0.690625,0.6176524788141251,0.6394045136868953
0,83.0,0.70625,0.68125,0.5891571495682001,0.6057375594973564
0,82.0,0.715625,0.6921875,0.5768778719007969,0.6362189531326294
0,81.0,0.715625,0.6640625,0.6114251300692558,0.6202616609632969
0,80.0,0.6953125,0.66875,0.6062352921813726,0.6054190464317799
0,79.0,0.690625,0.6921875,0.6309041488915682,0.6013184197247028
0,78.0,0.690625,0.6734375,0.648693672940135,0.6515639133751392
0,77.0,0.6953125,0.6765625,0.6086770750582218,0.6284949205815792
0,76.0,0.71484375,0.68125,0.5886884439736605,0.6338909409940243
0,75.0,0.69453125,0.684375,0.6382443856447935,0.639661555737257
0,74.0,0.69453125,0.6734375,0.6227090205997229,0.6236577644944191
0,73.0,0.70078125,0.671875,0.6315767597407103,0.6751904636621475
0,72.0,0.69375,0.6671875,0.611695166490972,0.6737513951957226
0,71.0,0.66484375,0.671875,0.6603516798466444,0.6307607486844062
0,70.0,0.70625,0.6546875,0.6368355304002762,0.6815058186650276
0,69.0,0.71015625,0.671875,0.5901277955621481,0.6477347545325756
0,68.0,0.6921875,0.671875,0.6298394851386547,0.6521462440490723
0,67.0,0.6796875,0.6609375,0.6580013807862997,0.6463417842984199
0,66.0,0.690625,0.66875,0.6550919786095619,0.6699547283351421
0,65.0,0.7265625,0.684375,0.581008487008512,0.6613257423043251
0,64.0,0.703125,0.68125,0.6138770453631878,0.6462031491100788
0,63.0,0.709375,0.6609375,0.6355757523328066,0.6686847127974034
0,62.0,0.6921875,0.665625,0.6173880692571402,0.6901168093085289
0,61.0,0.7,0.671875,0.6449422392994165,0.6777651958167553
0,60.0,0.68125,0.66875,0.6230787187814713,0.6846356526017189
0,59.0,0.67265625,0.6453125,0.6643762189894915,0.6491166941821576
0,58.0,0.6796875,0.66875,0.6714539190754294,0.6549624785780906
0,57.0,0.671875,0.6390625,0.6490916769951582,0.71728585511446
0,56.0,0.67578125,0.6453125,0.6738256044685841,0.6453257292509079
0,55.0,0.6734375,0.634375,0.673309649899602,0.7620510771870613
0,54.0,0.66796875,0.6421875,0.6647297434508801,0.7094856016337872
0,53.0,0.68046875,0.6625,0.6395340528339147,0.655773913860321
0,52.0,0.678125,0.646875,0.65806465446949,0.7206311404705048
0,51.0,0.66484375,0.6625,0.6518219493329525,0.6817886039614678
0,50.0,0.6859375,0.625,0.6680268410593271,0.671475337445736
0,49.0,0.66484375,0.671875,0.6956182725727558,0.6996239282190799
0,48.0,0.690625,0.6671875,0.6332213792949914,0.6698461972177029
0,47.0,0.665625,0.675,0.6567725889384747,0.6536783874034882
0,46.0,0.6765625,0.653125,0.6608797162771225,0.6758299298584461
0,45.0,0.6609375,0.65,0.6905640739947557,0.6738465324044227
0,44.0,0.65078125,0.6390625,0.6929633133113384,0.7118969649076462
0,43.0,0.68125,0.6703125,0.6640830595046282,0.6477537460625171
