,epoch,acc,val_acc,loss,val_loss
0,99.0,0.73359375,0.6359375,0.524934103526175,0.6071968406438828
0,98.0,0.70859375,0.68125,0.523923059180379,0.5858660064637661
0,97.0,0.7140625,0.6765625,0.5391923055052757,0.5867904342710972
0,96.0,0.72109375,0.6828125,0.5309994779527187,0.5999434188008308
0,95.0,0.69453125,0.634375,0.5489084925502539,0.6219223380088806
0,94.0,0.69296875,0.6546875,0.5485574044287205,0.6121209844946861
0,93.0,0.7,0.6515625,0.5522069621831178,0.6214845471084118
0,92.0,0.7015625,0.66875,0.5363031849265099,0.5881827287375927
0,91.0,0.70234375,0.6625,0.5375648763030767,0.6090878672897816
0,90.0,0.703125,0.653125,0.5575428958982229,0.6073871068656445
0,89.0,0.71796875,0.64375,0.5469979546964169,0.634269442409277
0,88.0,0.6984375,0.6484375,0.5405827645212412,0.5943071350455285
0,87.0,0.71484375,0.65,0.5291537374258042,0.6218825601041317
0,86.0,0.703125,0.653125,0.5398554179817439,0.6107711397111416
0,85.0,0.69765625,0.6671875,0.5517696347087622,0.580720416456461
0,84.0,0.7046875,0.640625,0.5482923556119204,0.6138070777058602
0,83.0,0.684375,0.675,0.5613099448382854,0.5820478372275829
0,82.0,0.6609375,0.6671875,0.5776547085493803,0.6016457684338092
0,81.0,0.7,0.6421875,0.5413811625912786,0.6309116460382939
0,80.0,0.69453125,0.6578125,0.5496728513389826,0.6038417480885983
0,79.0,0.6984375,0.6578125,0.5387408070266246,0.6132941037416458
0,78.0,0.7,0.6703125,0.5496876187622547,0.6052198298275471
0,77.0,0.6921875,0.66875,0.5489639636129141,0.6047483764588832
0,76.0,0.70390625,0.6765625,0.5514145631343126,0.5922572270035744
0,75.0,0.7109375,0.6671875,0.5406601678580045,0.6010705657303334
0,74.0,0.70234375,0.6546875,0.5635407034307718,0.6058373376727104
0,73.0,0.6921875,0.6609375,0.5469862539321184,0.6055357918143273
0,72.0,0.70078125,0.634375,0.5537365525960922,0.6004674158990383
0,71.0,0.6609375,0.6765625,0.5797194868326188,0.5828467577695846
0,70.0,0.6984375,0.671875,0.5552806537598372,0.5767913401126862
0,69.0,0.715625,0.675,0.5347902059555054,0.6023315012454986
0,68.0,0.71328125,0.640625,0.552918216586113,0.6185047999024391
0,67.0,0.6796875,0.653125,0.5757815204560757,0.5907408751547336
0,66.0,0.6765625,0.6375,0.5640203397721052,0.6161536112427711
0,65.0,0.6703125,0.653125,0.5745250847190618,0.6040271401405335
0,64.0,0.69140625,0.65625,0.5625072740018368,0.5927107483148575
0,63.0,0.65703125,0.6515625,0.5778436843305826,0.6017108380794525
0,62.0,0.70703125,0.6359375,0.5552073996514082,0.5906570822000503
0,61.0,0.65859375,0.63125,0.5712082561105489,0.6348686352372169
0,60.0,0.69140625,0.65,0.5651994269341231,0.5890695795416832
0,59.0,0.6859375,0.659375,0.5797337286174298,0.5978983014822006
0,58.0,0.7046875,0.6296875,0.5654059659689665,0.6137429095804692
0,57.0,0.6921875,0.621875,0.56724854670465,0.613046032935381
0,56.0,0.67578125,0.65625,0.5819305315613746,0.5932515680789947
0,55.0,0.68828125,0.6546875,0.5656700756400823,0.5987667985260486
0,54.0,0.68203125,0.6328125,0.5702356919646263,0.6328796707093716
0,53.0,0.66796875,0.6203125,0.5795163974165917,0.6293051034212113
0,52.0,0.68984375,0.6546875,0.5611333068460226,0.5993950806558133
0,51.0,0.69453125,0.65,0.5689364455640316,0.6262445122003555
0,50.0,0.69296875,0.6203125,0.5628880027681589,0.6334418684244156
0,49.0,0.69609375,0.6640625,0.5638889506459236,0.5926809407770633
0,48.0,0.7,0.6203125,0.559144664183259,0.6412665456533432
0,47.0,0.69765625,0.6640625,0.5601447474211454,0.5986242286860943
0,46.0,0.678125,0.6234375,0.5741038590669632,0.635499919205904
0,45.0,0.6828125,0.6328125,0.5852242406457663,0.6130737207829953
0,44.0,0.69140625,0.6359375,0.5640198204666376,0.6229462370276451
0,43.0,0.665625,0.6390625,0.5921241372823716,0.6124968595802784
0,42.0,0.67890625,0.6140625,0.5780893240123988,0.6300430446863174
0,41.0,0.6859375,0.6578125,0.5706405729055405,0.605196613073349
0,40.0,0.69453125,0.6484375,0.5730074234306812,0.6279489025473595
0,39.0,0.67265625,0.6484375,0.5744040228426457,0.6358078062534332
0,38.0,0.66796875,0.6578125,0.5908374343067407,0.6190896965563297
0,37.0,0.67109375,0.64375,0.5907328214496375,0.6189902976155282
