,acc,epoch,loss,val_acc,val_loss
0,0.5625,0,2.2731418907642365,0.5,0.7162837088108063
0,0.5,1,0.7149210721254349,0.5,0.7304598093032837
0,0.515625,2,0.7106267213821411,0.5,0.6927552819252014
0,0.59375,3,0.6910480707883835,0.59375,0.6918174922466278
0,0.484375,4,0.6957384943962097,0.5,0.690250962972641
0,0.484375,5,0.6936277747154236,0.5,0.6927680969238281
0,0.484375,6,0.6942417323589325,0.5,0.6909785866737366
0,0.59375,7,0.686532512307167,0.4375,0.6925729513168335
0,0.5625,8,0.7143426239490509,0.59375,0.6832561790943146
0,0.46875,9,0.6978597640991211,0.5,0.6957938373088837
0,0.5,10,0.7007069140672684,0.5,0.6945806443691254
0,0.5,11,0.6945449709892273,0.5,0.6936570107936859
0,0.5,12,0.6941375285387039,0.5,0.6933037340641022
0,0.484375,13,0.6937948018312454,0.5,0.693124532699585
0,0.5,14,0.693197712302208,0.5,0.6931212246417999
0,0.5,15,0.6934846639633179,0.5,0.6929342150688171
0,0.46875,16,0.693685308098793,0.53125,0.6928035914897919
0,0.4375,17,0.6933623999357224,0.5,0.6930747032165527
0,0.46875,18,0.6930292993783951,0.5,0.6929003596305847
0,0.5,19,0.6895062625408173,0.5,0.6938517689704895
0,0.453125,20,0.6950595080852509,0.5625,0.692336767911911
0,0.515625,21,0.6933685392141342,0.5,0.6924789845943451
0,0.484375,22,0.6916161477565765,0.5,0.6923720240592957
0,0.484375,23,0.6922300159931183,0.53125,0.6919423341751099
0,0.453125,24,0.7581479251384735,0.46875,0.6915605664253235
0,0.5,25,0.7361538112163544,0.5,0.6935209333896637
0,0.5,26,0.6936811357736588,0.5,0.6932685673236847
0,0.5,27,0.6928486675024033,0.5,0.6935339868068695
0,0.5,28,0.6939211040735245,0.5,0.6937159299850464
0,0.5,29,0.6939372569322586,0.5,0.6940990090370178
0,0.5,30,0.6932746469974518,0.5,0.6935315728187561
0,0.5,31,0.6934457868337631,0.5,0.6936908960342407
0,0.5,32,0.6925242692232132,0.5,0.6940991878509521
0,0.5,33,0.6932384520769119,0.5,0.6941699981689453
0,0.5,34,0.692875862121582,0.5,0.6927110850811005
0,0.5,35,0.6914488822221756,0.5,0.6933063864707947
0,0.515625,36,0.6933744102716446,0.53125,0.6918585002422333
0,0.515625,37,0.6934055536985397,0.5625,0.6914781928062439
0,0.59375,38,0.6912915110588074,0.5,0.6918395161628723
0,0.640625,39,0.6858022511005402,0.53125,0.7100114822387695
0,0.484375,40,0.6927617937326431,0.5,0.6852631866931915
0,0.515625,41,0.6870834678411484,0.5,0.6952484250068665
0,0.5,42,0.7108875811100006,0.5,0.685102105140686
0,0.515625,43,0.6854187548160553,0.5,0.6953846514225006
0,0.5,44,0.6827953606843948,0.5,0.6777618825435638
0,0.515625,45,0.6996072232723236,0.6875,0.6597622036933899
0,0.578125,46,0.6864223331212997,0.46875,0.6923974454402924
0,0.65625,47,0.6840667724609375,0.71875,0.663642406463623
0,0.59375,48,0.679350733757019,0.53125,0.6854203939437866
0,0.5625,49,0.6890076547861099,0.5,0.6899269819259644
0,0.515625,50,0.6914805620908737,0.46875,0.6908969581127167
0,0.546875,51,0.6860435158014297,0.59375,0.680058479309082
0,0.578125,52,0.6685616672039032,0.65625,0.6747936010360718
0,0.484375,53,0.686887577176094,0.59375,0.6441696286201477
0,0.578125,54,0.6794625073671341,0.5625,0.6758829355239868
0,0.53125,55,0.6861317008733749,0.71875,0.6460543870925903
0,0.625,56,0.6682786792516708,0.5625,0.6750763058662415
0,0.625,57,0.6580827683210373,0.65625,0.6654209494590759
0,0.578125,58,0.6699052304029465,0.8125,0.6095466911792755
0,0.59375,59,0.6624893546104431,0.625,0.6380870640277863
0,0.546875,60,0.6874178349971771,0.6875,0.5958878397941589
0,0.609375,61,0.6548247933387756,0.625,0.6421993374824524
0,0.640625,62,0.6403416991233826,0.59375,0.6542052030563354
0,0.609375,63,0.6646823883056641,0.53125,0.7466912269592285
0,0.546875,64,0.7347472310066223,0.59375,0.6602343618869781
0,0.578125,65,0.6670965850353241,0.5625,0.7024967074394226
0,0.640625,66,0.6760059297084808,0.71875,0.6647736728191376
0,0.59375,67,0.668391764163971,0.65625,0.670559823513031
0,0.65625,68,0.6907903999090195,0.6875,0.6693753004074097
0,0.671875,69,0.6591938585042953,0.71875,0.6187709271907806
0,0.59375,70,0.6675291359424591,0.53125,0.6735115647315979
0,0.671875,71,0.6119094043970108,0.71875,0.6200630068778992
0,0.609375,72,0.6663904935121536,0.625,0.6522938013076782
0,0.6875,73,0.643286406993866,0.6875,0.6295284330844879
0,0.546875,74,0.7752605229616165,0.5,0.7281138896942139
0,0.546875,75,0.7077956050634384,0.59375,0.6801884472370148
0,0.546875,76,0.6890078634023666,0.5,0.6922201812267303
0,0.390625,77,0.6997963488101959,0.5,0.6932663023471832
0,0.5,78,0.6930136978626251,0.5,0.6918213963508606
0,0.5,79,0.6930549740791321,0.5,0.6926881074905396
0,0.5,80,0.6925237476825714,0.5,0.6928206980228424
0,0.484375,81,0.6956733614206314,0.5,0.6906396150588989
0,0.484375,82,0.7134487330913544,0.5625,0.6917089223861694
0,0.421875,83,0.6964755803346634,0.5,0.6922958791255951
0,0.5,84,0.6956210881471634,0.5,0.6930747926235199
0,0.53125,85,0.6909046918153763,0.59375,0.689456969499588
0,0.453125,86,0.6964241564273834,0.5,0.6965107917785645
0,0.5,87,0.7009820640087128,0.5,0.6933065354824066
0,0.5,88,0.694261759519577,0.5,0.6931114196777344
0,0.484375,89,0.6931745707988739,0.5,0.6931305527687073
0,0.46875,90,0.6933991461992264,0.5,0.6931070387363434
0,0.53125,91,0.6930525451898575,0.5,0.6931274235248566
0,0.5,92,0.6932067722082138,0.5,0.6931248009204865
0,0.484375,93,0.6932801455259323,0.4375,0.6932352781295776
0,0.40625,94,0.6937112659215927,0.5,0.6931868493556976
0,0.53125,95,0.6927294880151749,0.5,0.6931935250759125
0,0.421875,96,0.693683534860611,0.46875,0.6932458877563477
0,0.4375,97,0.6939544379711151,0.5,0.6931889057159424
0,0.5,98,0.6933019459247589,0.5,0.6932566165924072
0,0.5,99,0.6930534094572067,0.5,0.6939142346382141
