,epoch,acc,val_acc,loss,val_loss
0,99.0,0.540625,0.475,0.6953517988324165,0.7003157913684845
0,98.0,0.509375,0.49375,0.6900361806154252,0.7022793680429459
0,97.0,0.5375,0.53125,0.6978871509432792,0.6900338441133499
0,96.0,0.54375,0.4875,0.6938461884856224,0.7011261999607086
0,95.0,0.56875,0.50625,0.6818319350481034,0.6960083603858948
0,94.0,0.571875,0.51875,0.6770293310284614,0.6982313215732574
0,93.0,0.540625,0.53125,0.6934366464614868,0.6914931774139405
0,92.0,0.540625,0.54375,0.7010964095592499,0.6845567435026169
0,91.0,0.525,0.55625,0.6800198256969452,0.6882834047079086
0,90.0,0.521875,0.5625,0.6938825115561486,0.68798146545887
0,89.0,0.515625,0.55,0.6976720213890075,0.690759402513504
0,88.0,0.534375,0.55,0.6977934196591378,0.6903549820184708
0,87.0,0.584375,0.51875,0.6771576344966889,0.6953972846269607
0,86.0,0.525,0.4875,0.6919914692640304,0.707034769654274
0,85.0,0.546875,0.54375,0.6879912048578263,0.6913464397192002
0,84.0,0.5375,0.50625,0.6877005338668823,0.6979085981845856
0,83.0,0.525,0.51875,0.6882282465696334,0.6942486315965652
0,82.0,0.53125,0.48125,0.6848979875445366,0.6960376232862473
0,81.0,0.534375,0.55625,0.6926454573869705,0.6951093643903732
0,80.0,0.503125,0.61875,0.6882622316479683,0.6747845709323883
0,79.0,0.51875,0.53125,0.6958315417170524,0.6899601459503174
0,78.0,0.51875,0.54375,0.6983927354216576,0.6871662616729737
0,77.0,0.515625,0.48125,0.6988721117377281,0.7050963819026947
0,76.0,0.53125,0.51875,0.7022521644830704,0.7042533218860626
0,75.0,0.4875,0.58125,0.7001314893364906,0.6910314232110977
0,74.0,0.4875,0.4875,0.7048026010394096,0.6965329140424729
0,73.0,0.51875,0.56875,0.6939112722873688,0.6839696228504181
0,72.0,0.490625,0.53125,0.6999901503324508,0.6883617311716079
0,71.0,0.53125,0.54375,0.6891018643975257,0.6978264600038528
0,70.0,0.540625,0.51875,0.6901872038841248,0.6939658969640732
0,69.0,0.553125,0.55625,0.6852594122290612,0.6806882172822952
0,68.0,0.5125,0.475,0.6944011077284813,0.7068102449178696
0,67.0,0.4875,0.48125,0.7008123859763146,0.709542590379715
0,66.0,0.55625,0.475,0.689899018406868,0.7026543289422988
0,65.0,0.509375,0.44375,0.6971154928207397,0.7038195967674256
0,64.0,0.55625,0.5625,0.6900648191571236,0.6897270917892456
0,63.0,0.565625,0.525,0.6886196672916413,0.688483601808548
0,62.0,0.53125,0.5125,0.699805049598217,0.7047055482864379
0,61.0,0.50625,0.525,0.7075747162103653,0.6935669958591462
0,60.0,0.496875,0.525,0.6960748240351677,0.7056107759475708
0,59.0,0.5875,0.50625,0.68797537535429,0.7075653314590454
0,58.0,0.534375,0.55,0.6952348083257676,0.6985696494579315
0,57.0,0.496875,0.55,0.6977548986673355,0.6830525636672974
0,56.0,0.521875,0.56875,0.691241666674614,0.6897393941879273
0,55.0,0.51875,0.55625,0.6977254837751389,0.6869888097047806
0,54.0,0.51875,0.5125,0.6932824149727821,0.6950807452201844
0,53.0,0.503125,0.51875,0.6955321535468102,0.689908716082573
0,52.0,0.521875,0.55,0.6922175928950309,0.6849881887435914
0,51.0,0.496875,0.55,0.6996907472610474,0.6874457865953445
0,50.0,0.490625,0.4875,0.7052707344293594,0.7016830682754517
0,49.0,0.546875,0.48125,0.6901629641652107,0.703101858496666
0,48.0,0.515625,0.5125,0.6934560924768448,0.6954743087291717
0,47.0,0.46875,0.54375,0.7103731408715248,0.6963597863912583
0,46.0,0.471875,0.49375,0.7085756003856659,0.7036297738552093
0,45.0,0.521875,0.525,0.69718436896801,0.6908426582813263
0,44.0,0.53125,0.4875,0.698437811434269,0.6993265092372895
0,43.0,0.525,0.5,0.6952135473489761,0.703294250369072
0,42.0,0.5125,0.55,0.696926511824131,0.6853276282548905
0,41.0,0.490625,0.475,0.7006552815437317,0.7053491979837417
0,40.0,0.4625,0.525,0.7073606640100479,0.6972942411899566
0,39.0,0.55,0.54375,0.6953425437211991,0.6884284853935242
0,38.0,0.521875,0.49375,0.6979014977812767,0.7054785966873169
0,37.0,0.484375,0.525,0.7046408295631409,0.6964369624853134
0,36.0,0.540625,0.5375,0.6938743278384208,0.6929391264915467
0,35.0,0.5125,0.63125,0.6981255993247032,0.6743690222501755
0,34.0,0.446875,0.54375,0.7103524297475815,0.679712536931038
0,33.0,0.525,0.5125,0.6999218881130218,0.690819600224495
0,32.0,0.540625,0.5625,0.6815055593848228,0.6896279573440551
0,31.0,0.4625,0.44375,0.7149542361497879,0.7027687668800354
0,30.0,0.54375,0.475,0.6912243410944938,0.6967295736074448
0,29.0,0.515625,0.51875,0.7044271633028985,0.6893056422472
0,28.0,0.496875,0.50625,0.7006499007344246,0.6997513115406037
0,27.0,0.490625,0.5375,0.7040812730789184,0.6943474888801575
0,26.0,0.5125,0.5625,0.7016544848680496,0.69210245013237
0,25.0,0.53125,0.5125,0.6878755122423172,0.6928875833749771
0,24.0,0.509375,0.5375,0.6957104593515396,0.6876655161380768
0,23.0,0.51875,0.51875,0.698415207862854,0.6950409859418869
0,22.0,0.509375,0.55,0.7033198595046997,0.6924477219581604
0,21.0,0.475,0.51875,0.6987932384014129,0.6962274014949799
0,20.0,0.4625,0.53125,0.7052593186497689,0.6844537854194641
0,19.0,0.50625,0.525,0.6935075029730797,0.6946371495723724
0,18.0,0.484375,0.46875,0.7083360880613327,0.7168028593063355
0,17.0,0.5375,0.55625,0.6943005487322808,0.6907437920570374
0,16.0,0.48125,0.51875,0.6996007546782493,0.6913496851921082
0,15.0,0.5,0.51875,0.7011554569005967,0.7065625369548798
0,14.0,0.503125,0.4625,0.7042212873697281,0.7196458250284195
0,13.0,0.48125,0.5625,0.7101822331547737,0.6994328111410141
0,12.0,0.5375,0.5125,0.6896484062075615,0.6946251422166825
0,11.0,0.53125,0.53125,0.7010349705815315,0.6965006619691849
0,10.0,0.49375,0.55625,0.7033693134784699,0.6961515992879868
0,9.0,0.509375,0.4875,0.692820630967617,0.6977980524301529
0,8.0,0.496875,0.49375,0.6977889224886894,0.6940005004405976
0,7.0,0.521875,0.59375,0.709151628613472,0.6897854208946228
0,6.0,0.51875,0.4875,0.7003284931182862,0.7105377107858658
0,5.0,0.484375,0.53125,0.7046023517847061,0.6952202528715133
0,4.0,0.50625,0.525,0.6995373129844665,0.6903962641954422
0,3.0,0.5125,0.41875,0.6981800481677055,0.7159186631441117
0,2.0,0.5125,0.55625,0.7109545081853866,0.6886566132307053
0,1.0,0.46875,0.44375,0.7134499445557594,0.6986270517110824
0,0.0,0.509375,0.49375,0.7082855224609375,0.7020419776439667
