,epoch,acc,val_acc,loss,val_loss
0,99.0,0.603125,0.66875,0.6549418471753597,0.6350375860929489
0,98.0,0.64375,0.69375,0.6366680227220058,0.6221825182437897
0,97.0,0.640625,0.69375,0.6471690654754638,0.6315404385328293
0,96.0,0.659375,0.70625,0.6368535771965981,0.6211479544639588
0,95.0,0.609375,0.71875,0.652245968580246,0.6157554775476456
0,94.0,0.675,0.70625,0.6276125602424145,0.6137216806411743
0,93.0,0.675,0.6375,0.6315448842942715,0.6444309771060943
0,92.0,0.625,0.61875,0.6482835501432419,0.6542707085609436
0,91.0,0.646875,0.65,0.6349609136581421,0.6431558907032013
0,90.0,0.659375,0.675,0.6366989985108376,0.6281410366296768
0,89.0,0.659375,0.675,0.63365788012743,0.6291314870119095
0,88.0,0.64375,0.63125,0.6412475764751434,0.6554236978292465
0,87.0,0.65,0.6375,0.6505486011505127,0.6520564526319503
0,86.0,0.64375,0.675,0.6469247445464135,0.6457455605268478
0,85.0,0.6625,0.6875,0.6294556312263012,0.6333345204591752
0,84.0,0.675,0.69375,0.637585711479187,0.6332864224910736
0,83.0,0.60625,0.65,0.6485230475664139,0.6395012468099595
0,82.0,0.659375,0.65,0.6367333993315697,0.6527314901351928
0,81.0,0.659375,0.65625,0.638644489645958,0.6412767946720124
0,80.0,0.60625,0.60625,0.6591140136122704,0.6521682620048523
0,79.0,0.646875,0.63125,0.640516571700573,0.6446181088685989
0,78.0,0.659375,0.66875,0.6358824267983436,0.6514561086893081
0,77.0,0.653125,0.7125,0.6441368259489536,0.6215143889188767
0,76.0,0.63125,0.74375,0.6443918377161026,0.6150868177413941
0,75.0,0.628125,0.6125,0.6511209070682525,0.6429205507040023
0,74.0,0.684375,0.7,0.6345390915870667,0.6397588938474655
0,73.0,0.690625,0.71875,0.6358220309019089,0.6210863947868347
0,72.0,0.60625,0.6625,0.6595259353518486,0.6392128020524979
0,71.0,0.659375,0.61875,0.6482290580868721,0.6618651151657104
0,70.0,0.6375,0.65625,0.6326921060681343,0.6388483941555023
0,69.0,0.625,0.73125,0.6508302673697471,0.6358512699604034
0,68.0,0.646875,0.6875,0.6327520594000816,0.6373142600059509
0,67.0,0.68125,0.64375,0.6413488149642944,0.6479703068733216
0,66.0,0.6625,0.64375,0.6359187006950379,0.6440370947122573
0,65.0,0.63125,0.64375,0.6526264369487762,0.6414850205183029
0,64.0,0.634375,0.63125,0.6510695978999138,0.6542629390954972
0,63.0,0.646875,0.68125,0.6494530513882637,0.6447011828422546
0,62.0,0.59375,0.65625,0.6651986315846443,0.646854019165039
0,61.0,0.609375,0.625,0.6476108968257904,0.6591098457574844
0,60.0,0.596875,0.6125,0.6642295375466347,0.6490587502717972
0,59.0,0.6125,0.63125,0.6476133838295937,0.661884319782257
0,58.0,0.653125,0.65625,0.6459650874137879,0.6444510966539383
0,57.0,0.646875,0.59375,0.6525467932224274,0.6649576246738433
0,56.0,0.640625,0.64375,0.6502044126391411,0.6518853902816772
0,55.0,0.63125,0.65625,0.6572257846593856,0.6552365630865097
0,54.0,0.6,0.6375,0.6711464449763298,0.64950832426548
0,53.0,0.63125,0.65625,0.6602351799607277,0.6469957053661346
0,52.0,0.628125,0.63125,0.6616793110966682,0.6705574005842209
0,51.0,0.590625,0.60625,0.6574585005640984,0.6519795268774032
0,50.0,0.5875,0.6875,0.6643500939011574,0.6447592228651047
0,49.0,0.603125,0.61875,0.6674349799752235,0.6520937442779541
0,48.0,0.615625,0.60625,0.6682837322354317,0.6613077640533447
0,47.0,0.646875,0.625,0.6566665932536125,0.6505491018295289
0,46.0,0.64375,0.675,0.6482863798737526,0.6449311286211014
0,45.0,0.596875,0.6625,0.6688890621066094,0.65030797123909
0,44.0,0.65,0.6,0.6507600098848343,0.6684967994689941
0,43.0,0.60625,0.64375,0.6629873022437096,0.655043312907219
0,42.0,0.625,0.525,0.6492296114563942,0.687571582198143
0,41.0,0.640625,0.66875,0.6625786364078522,0.6547334104776382
0,40.0,0.55,0.68125,0.6710997298359871,0.6516825258731842
0,39.0,0.640625,0.63125,0.6560366436839103,0.6636060982942581
0,38.0,0.625,0.5875,0.6612208321690559,0.6706651717424392
0,37.0,0.546875,0.60625,0.6761941224336624,0.6667339205741882
0,36.0,0.60625,0.56875,0.67123863697052,0.6783426195383072
0,35.0,0.565625,0.69375,0.6742523074150085,0.6449471414089203
0,34.0,0.571875,0.49375,0.6810409337282181,0.6889840096235276
0,33.0,0.634375,0.60625,0.661349929869175,0.6622874319553376
0,32.0,0.571875,0.58125,0.6789591476321221,0.6719607919454574
0,31.0,0.53125,0.59375,0.6833489760756493,0.6627984046936035
0,30.0,0.596875,0.69375,0.6703182965517044,0.6483348488807679
0,29.0,0.578125,0.625,0.6796923860907554,0.6725431442260742
0,28.0,0.575,0.60625,0.6724507287144661,0.6730866193771362
0,27.0,0.63125,0.63125,0.6612798169255256,0.6657919675111771
0,26.0,0.55,0.5375,0.6846688494086266,0.675261265039444
0,25.0,0.521875,0.5125,0.7007969692349434,0.6832520812749863
0,24.0,0.628125,0.59375,0.6648364320397377,0.6589756786823273
0,23.0,0.55,0.61875,0.676256637275219,0.6717115789651871
0,22.0,0.571875,0.55625,0.6820410341024399,0.6869613140821457
0,21.0,0.55,0.5875,0.6733126074075699,0.6820078700780868
0,20.0,0.55,0.6125,0.68458571434021,0.6758608102798462
0,19.0,0.534375,0.55625,0.6910360425710678,0.6665866851806641
0,18.0,0.5375,0.5625,0.68667783588171,0.6820076674222946
0,17.0,0.53125,0.51875,0.6861905246973038,0.6926767438650131
0,16.0,0.5625,0.55,0.6868256241083145,0.6809911847114563
0,15.0,0.55,0.60625,0.6850161537528038,0.6769258826971054
0,14.0,0.553125,0.5375,0.6888150230050087,0.6787422388792038
0,13.0,0.54375,0.575,0.6887500450015068,0.6843424350023269
0,12.0,0.540625,0.60625,0.6961367040872574,0.671934750676155
0,11.0,0.503125,0.6125,0.6999957159161567,0.6776913195848465
0,10.0,0.578125,0.50625,0.6821544840931892,0.7014217436313629
0,9.0,0.525,0.5375,0.6975563898682594,0.6877507507801056
0,8.0,0.484375,0.625,0.7021688848733902,0.6782744586467743
0,7.0,0.509375,0.54375,0.6984435379505157,0.691012778878212
0,6.0,0.503125,0.5125,0.6937844067811966,0.6911874890327454
0,5.0,0.5,0.54375,0.7037070453166961,0.6808908939361572
0,4.0,0.534375,0.5875,0.6877483397722244,0.6763946384191513
0,3.0,0.515625,0.49375,0.6933806300163269,0.6998531222343445
0,2.0,0.484375,0.525,0.6961207494139672,0.6975502461194992
0,1.0,0.515625,0.5,0.711599625647068,0.69926618039608
0,0.0,0.49375,0.54375,0.7343092992901802,0.692217156291008
