,acc,epoch,loss,val_acc,val_loss
0,0.59375,0,1.8213207125663757,0.5,0.7011708617210388
0,0.546875,1,1.4831827580928802,0.5,0.7183849215507507
0,0.65625,2,1.229444682598114,0.5,0.9482809007167816
0,0.703125,3,1.195536658167839,0.5,1.0741959810256958
0,0.671875,4,1.1369986236095428,0.5,1.4259607791900635
0,0.6875,5,1.0570144355297089,0.5,2.533381700515747
0,0.765625,6,1.0216108560562134,0.5,1.1705303192138672
0,0.703125,7,1.1429837346076965,0.5,0.979060709476471
0,0.734375,8,0.9616522341966629,0.40625,0.9472964704036713
0,0.6875,9,1.0589088201522827,0.5,2.7805458307266235
0,0.640625,10,1.2246420681476593,0.53125,1.1952519416809082
0,0.65625,11,0.9711637794971466,0.625,0.745623379945755
0,0.703125,12,0.8939965218305588,0.625,0.6759323179721832
0,0.671875,13,1.022520750761032,0.71875,0.6509108990430832
0,0.71875,14,1.0482748597860336,0.6875,0.7381747364997864
0,0.671875,15,1.0195503532886505,0.71875,0.6461378335952759
0,0.609375,16,1.134789690375328,0.59375,0.6607044637203217
0,0.609375,17,1.131063461303711,0.59375,0.6851875483989716
0,0.734375,18,0.935161679983139,0.65625,0.657443106174469
0,0.6875,19,0.9866650104522705,0.59375,0.6405680477619171
0,0.703125,20,0.942617878317833,0.6875,0.7035683393478394
0,0.75,21,0.8353944569826126,0.53125,0.9376538693904877
0,0.6875,22,0.8886045515537262,0.5,1.3787618279457092
0,0.65625,23,0.980289101600647,0.53125,1.0916386246681213
0,0.734375,24,0.8809178173542023,0.75,0.5614782124757767
0,0.75,25,0.8842437788844109,0.75,0.7315473854541779
0,0.703125,26,0.9359577894210815,0.5,0.7437434196472168
0,0.625,27,1.0690351724624634,0.53125,0.8479520678520203
0,0.71875,28,0.8942953944206238,0.46875,0.8003402352333069
0,0.671875,29,0.9067539274692535,0.59375,0.6309995055198669
0,0.6875,30,0.9742728769779205,0.75,0.5237261652946472
0,0.671875,31,0.9935528635978699,0.78125,0.5748626887798309
0,0.828125,32,0.8132966458797455,0.78125,0.595307320356369
0,0.796875,33,0.8686925917863846,0.625,0.6486066579818726
0,0.734375,34,0.9140578210353851,0.46875,0.9161747097969055
0,0.75,35,0.9085990786552429,0.5,1.3854913711547852
0,0.734375,36,0.8166807889938354,0.65625,0.9149986803531647
0,0.765625,37,0.7821426391601562,0.59375,1.3912970423698425
0,0.6875,38,0.9317909330129623,0.75,0.8147604763507843
0,0.765625,39,0.8203536868095398,0.59375,0.9717702269554138
0,0.6875,40,0.8809327483177185,0.78125,0.7501610219478607
0,0.6875,41,1.0416216552257538,0.46875,1.2669758796691895
0,0.6875,42,0.9253246337175369,0.46875,1.430460274219513
0,0.78125,43,0.8193813115358353,0.59375,0.6984170377254486
0,0.71875,44,0.9367664009332657,0.78125,0.7154319584369659
0,0.8125,45,0.8243777602910995,0.75,0.7774516940116882
0,0.78125,46,0.83031065762043,0.6875,0.7550575435161591
0,0.75,47,0.8005498498678207,0.625,0.7930523753166199
0,0.6875,48,0.95273856818676,0.59375,0.7339823246002197
0,0.640625,49,1.0459350496530533,0.71875,0.6504420340061188
0,0.671875,50,0.902288019657135,0.75,0.565654069185257
0,0.765625,51,0.8678589761257172,0.6875,0.6147741675376892
0,0.75,52,0.8724144697189331,0.5,1.0039320588111877
0,0.734375,53,0.920171469449997,0.625,0.7570046186447144
0,0.78125,54,0.705133706331253,0.6875,0.6684673726558685
0,0.828125,55,0.7065126299858093,0.625,0.673440158367157
0,0.71875,56,0.8910574465990067,0.6875,0.7609864771366119
0,0.71875,57,0.9069324880838394,0.8125,0.47953054308891296
0,0.78125,58,0.7591122388839722,0.625,0.7145171165466309
0,0.765625,59,0.7366411983966827,0.53125,1.3865336179733276
0,0.8125,60,0.7176521569490433,0.65625,0.913954347372055
0,0.6875,61,0.964887410402298,0.5625,1.8598609566688538
0,0.640625,62,0.9486494809389114,0.625,0.8121772408485413
0,0.75,63,0.8332605361938477,0.65625,0.6804168522357941
0,0.765625,64,0.8235166519880295,0.59375,1.2024654746055603
0,0.703125,65,0.9157738387584686,0.53125,1.1379145383834839
0,0.75,66,0.8152028173208237,0.625,0.8255405128002167
0,0.734375,67,0.8756314516067505,0.75,0.6120887994766235
0,0.765625,68,0.7899843752384186,0.65625,0.696128249168396
0,0.765625,69,0.7686833441257477,0.71875,0.7876070141792297
0,0.75,70,0.809845045208931,0.6875,0.7081921696662903
0,0.734375,71,0.7987598776817322,0.71875,0.5060625672340393
0,0.703125,72,0.7819590419530869,0.6875,0.6351687908172607
0,0.78125,73,0.7096403241157532,0.5625,0.7066154778003693
0,0.796875,74,0.7444781363010406,0.6875,0.5779950320720673
0,0.75,75,0.7879083156585693,0.5625,0.6733083426952362
0,0.78125,76,0.8219824135303497,0.75,0.521465927362442
0,0.828125,77,0.7029492259025574,0.53125,0.8498452603816986
0,0.8125,78,0.683387041091919,0.75,0.5599301606416702
0,0.765625,79,0.8373024314641953,0.6875,0.6019282042980194
0,0.796875,80,0.7388499528169632,0.65625,0.6969541609287262
0,0.828125,81,0.6242149025201797,0.6875,0.7957243025302887
0,0.765625,82,0.8676311522722244,0.71875,0.6045063138008118
0,0.8125,83,0.7195634990930557,0.8125,0.5116160362958908
0,0.8125,84,0.6695254892110825,0.8125,0.608199805021286
0,0.8125,85,0.6889486908912659,0.625,0.9500352740287781
0,0.765625,86,0.6508171260356903,0.625,0.8227820992469788
0,0.828125,87,0.6612458527088165,0.75,0.7766236364841461
0,0.796875,88,0.7048420459032059,0.53125,1.2743513584136963
0,0.84375,89,0.6002606600522995,0.78125,0.6189080774784088
0,0.734375,90,0.7764697819948196,0.75,0.6166712939739227
0,0.8125,91,0.7181770205497742,0.5625,1.0715116560459137
0,0.859375,92,0.6927616745233536,0.71875,0.6730623245239258
0,0.78125,93,0.7620201855897903,0.65625,0.7573673725128174
0,0.734375,94,0.7701765298843384,0.5625,1.706104338169098
0,0.828125,95,0.7366833686828613,0.625,1.7182223796844482
0,0.78125,96,0.7897844314575195,0.625,1.655434250831604
0,0.765625,97,0.7919539362192154,0.65625,1.0674525797367096
0,0.8125,98,0.7156723886728287,0.65625,1.0654644966125488
0,0.828125,99,0.7358853667974472,0.8125,0.6026743650436401
