,acc,epoch,loss,val_acc,val_loss
0,0.5,0,0.7940717786550522,0.5,0.7368878722190857
0,0.484375,1,0.7321135699748993,0.5,0.8110822439193726
0,0.46875,2,0.7655417174100876,0.5,0.7735017836093903
0,0.53125,3,0.6901636123657227,0.53125,0.7061270177364349
0,0.59375,4,0.6663801819086075,0.5625,0.68326735496521
0,0.484375,5,0.715676799416542,0.34375,0.7940908670425415
0,0.578125,6,0.6453260183334351,0.53125,0.6907644271850586
0,0.578125,7,0.6667429953813553,0.5625,0.6542802155017853
0,0.546875,8,0.6680008322000504,0.5,0.6975524425506592
0,0.671875,9,0.6050465106964111,0.65625,0.6622949838638306
0,0.671875,10,0.6417114436626434,0.53125,0.7168501615524292
0,0.59375,11,0.681191086769104,0.5625,0.6592507362365723
0,0.625,12,0.6545817404985428,0.5,0.7409468293190002
0,0.578125,13,0.6241263598203659,0.71875,0.6203614473342896
0,0.640625,14,0.5951744616031647,0.5625,0.6677102446556091
0,0.6875,15,0.6229715496301651,0.5,0.6789189577102661
0,0.546875,16,0.6495768874883652,0.625,0.6709755659103394
0,0.546875,17,0.6504466384649277,0.625,0.637676864862442
0,0.640625,18,0.6351079642772675,0.6875,0.6023398339748383
0,0.671875,19,0.5792904496192932,0.5625,0.6680773496627808
0,0.640625,20,0.6351859420537949,0.53125,0.6602175533771515
0,0.65625,21,0.6237180233001709,0.5625,0.6033735573291779
0,0.5625,22,0.6378189027309418,0.59375,0.6649574935436249
0,0.671875,23,0.5857816189527512,0.75,0.6112935245037079
0,0.65625,24,0.6295516788959503,0.71875,0.5876249670982361
0,0.671875,25,0.5998360961675644,0.59375,0.6310868561267853
0,0.765625,26,0.5486178770661354,0.59375,0.5953252017498016
0,0.65625,27,0.6332565099000931,0.8125,0.5084797590970993
0,0.765625,28,0.5290554538369179,0.6875,0.6223462522029877
0,0.671875,29,0.5894885063171387,0.5625,0.6750271320343018
0,0.703125,30,0.5751287043094635,0.65625,0.6117401719093323
0,0.78125,31,0.5405563041567802,0.59375,0.6310468316078186
0,0.734375,32,0.5578260719776154,0.65625,0.6018442511558533
0,0.6875,33,0.5784678161144257,0.8125,0.5504570007324219
0,0.71875,34,0.5834382176399231,0.78125,0.6219860017299652
0,0.6875,35,0.578612819314003,0.65625,0.5907407104969025
0,0.671875,36,0.5770876780152321,0.71875,0.5866601765155792
0,0.84375,37,0.4694533497095108,0.5625,0.6344431340694427
0,0.6875,38,0.5479638278484344,0.625,0.6148667335510254
0,0.765625,39,0.5370103269815445,0.625,0.6293540894985199
0,0.765625,40,0.5077011063694954,0.65625,0.5522735118865967
0,0.75,41,0.5664491057395935,0.65625,0.5302498936653137
0,0.703125,42,0.5567609369754791,0.625,0.6139436960220337
0,0.6875,43,0.5398723930120468,0.65625,0.6078002154827118
0,0.703125,44,0.5918316915631294,0.84375,0.45700955390930176
0,0.65625,45,0.6020576059818268,0.59375,0.6137644946575165
0,0.625,46,0.5657253190875053,0.75,0.574555516242981
0,0.703125,47,0.5756035670638084,0.65625,0.597574383020401
0,0.71875,48,0.5988184213638306,0.71875,0.5976988971233368
0,0.78125,49,0.48583846539258957,0.65625,0.5248258113861084
0,0.65625,50,0.596272885799408,0.5625,0.6241556107997894
0,0.78125,51,0.5224345624446869,0.78125,0.5515164434909821
0,0.75,52,0.5246721431612968,0.6875,0.5208197236061096
0,0.6875,53,0.6542399227619171,0.78125,0.49639156460762024
0,0.828125,54,0.5260825976729393,0.71875,0.5483104437589645
0,0.734375,55,0.5138686299324036,0.5625,0.6675132811069489
0,0.6875,56,0.5280190408229828,0.71875,0.55624920129776
0,0.75,57,0.5558115243911743,0.65625,0.6014143526554108
0,0.8125,58,0.5222774744033813,0.78125,0.5289229154586792
0,0.65625,59,0.5762259513139725,0.5625,0.6342282295227051
0,0.71875,60,0.5590928494930267,0.6875,0.5135669410228729
0,0.796875,61,0.4807479903101921,0.75,0.63008913397789
0,0.703125,62,0.5176871344447136,0.78125,0.4861496537923813
0,0.640625,63,0.6262621954083443,0.5,0.6566193103790283
0,0.609375,64,0.6697665303945541,0.65625,0.5808293223381042
0,0.78125,65,0.48528827726840973,0.4375,0.7937937676906586
0,0.78125,66,0.5299348160624504,0.65625,0.6056833267211914
0,0.71875,67,0.5729960799217224,0.625,0.6003253161907196
0,0.671875,68,0.6641115099191666,0.625,0.5658011734485626
0,0.640625,69,0.6191777586936951,0.59375,0.5910045504570007
0,0.71875,70,0.5736547484993935,0.5625,0.6807966232299805
0,0.703125,71,0.5277114063501358,0.625,0.686411052942276
0,0.671875,72,0.5459591150283813,0.6875,0.6109234094619751
0,0.671875,73,0.5622297376394272,0.75,0.5092612504959106
0,0.765625,74,0.5236749351024628,0.6875,0.5302925109863281
0,0.6875,75,0.5959648489952087,0.71875,0.5017597079277039
0,0.75,76,0.48778775334358215,0.6875,0.5874397456645966
0,0.703125,77,0.5378663688898087,0.53125,0.6001614630222321
0,0.75,78,0.5436206161975861,0.75,0.5348469018936157
0,0.78125,79,0.4762970432639122,0.78125,0.4772871136665344
0,0.796875,80,0.49314968287944794,0.75,0.5393444746732712
0,0.703125,81,0.5572480335831642,0.5625,0.5875690281391144
0,0.734375,82,0.5373879596590996,0.65625,0.5136944800615311
0,0.734375,83,0.545356921851635,0.59375,0.6204482913017273
0,0.796875,84,0.5053310096263885,0.6875,0.5029847025871277
0,0.734375,85,0.5282140150666237,0.84375,0.4489460289478302
0,0.8125,86,0.4591499865055084,0.59375,0.5651794373989105
0,0.75,87,0.5635699331760406,0.625,0.6113477945327759
0,0.6875,88,0.5973618626594543,0.78125,0.49710044264793396
0,0.734375,89,0.5473610088229179,0.59375,0.6894761323928833
0,0.765625,90,0.47123125940561295,0.78125,0.5664516687393188
0,0.78125,91,0.49922771751880646,0.71875,0.5389102101325989
0,0.78125,92,0.5268086940050125,0.75,0.4902997761964798
0,0.8125,93,0.5081358402967453,0.65625,0.5513757914304733
0,0.75,94,0.5033032223582268,0.71875,0.5314815938472748
0,0.703125,95,0.4952222555875778,0.875,0.40863145887851715
0,0.8125,96,0.48890457302331924,0.625,0.6733823418617249
0,0.71875,97,0.5403261631727219,0.6875,0.6479731798171997
0,0.6875,98,0.5589732751250267,0.65625,0.5966265797615051
0,0.75,99,0.5048860684037209,0.75,0.45867061614990234
