,epoch,acc,val_acc,loss,val_loss
0,99,0.90625,0.6875,0.3010879419744015,0.9951393902301788
0,98,0.765625,0.8125,0.4535338878631592,0.4989406168460846
0,97,0.890625,0.71875,0.2527548186480999,0.7547011375427246
0,96,0.84375,0.6875,0.39514026790857315,0.6182620525360107
0,95,0.828125,0.59375,0.32880643755197525,1.074928879737854
0,94,0.796875,0.53125,0.3725907653570175,2.195193290710449
0,93,0.78125,0.5,0.3787681832909584,2.1304218769073486
0,92,0.828125,0.8125,0.35027455538511276,0.492700532078743
0,91,0.828125,0.75,0.347679540514946,0.5061717629432678
0,90,0.859375,0.53125,0.4438047856092453,2.4684489965438843
0,89,0.859375,0.5625,0.3532673567533493,2.499438166618347
0,88,0.828125,0.71875,0.39925720542669296,0.7145090699195862
0,87,0.859375,0.6875,0.30683916062116623,1.0240826904773712
0,86,0.921875,0.71875,0.2946252040565014,0.9439605176448822
0,85,0.890625,0.5625,0.2998781315982342,1.3122735023498535
0,84,0.828125,0.5,0.35419293493032455,1.9573036432266235
0,83,0.828125,0.5625,0.39472681283950806,1.3254039883613586
0,82,0.859375,0.875,0.3508880063891411,0.29368968307971954
0,81,0.734375,0.71875,0.4717083126306534,0.45305871963500977
0,80,0.84375,0.65625,0.41545115411281586,0.9412727952003479
0,79,0.828125,0.71875,0.38356640189886093,0.6149349510669708
0,78,0.828125,0.5625,0.4806859493255615,0.6810958385467529
0,77,0.796875,0.53125,0.3957584947347641,2.22656786441803
0,76,0.828125,0.53125,0.4332716464996338,2.0421133041381836
0,75,0.921875,0.71875,0.34811248257756233,0.626560628414154
0,74,0.890625,0.71875,0.3148801624774933,0.47529155015945435
0,73,0.84375,0.59375,0.3984071761369705,1.160828709602356
0,72,0.84375,0.59375,0.3497527465224266,1.5410034656524658
0,71,0.796875,0.71875,0.3537850044667721,0.6565567255020142
0,70,0.84375,0.6875,0.3099561706185341,1.1961862444877625
0,69,0.796875,0.5625,0.469784639775753,2.169998526573181
0,68,0.828125,0.71875,0.33766988664865494,0.8090092539787292
0,67,0.84375,0.65625,0.34246840327978134,0.674721896648407
0,66,0.8125,0.5,0.4632246121764183,1.7211145162582397
0,65,0.828125,0.5,0.42895564436912537,2.5965157747268677
0,64,0.84375,0.53125,0.32009556889533997,1.1694470047950745
0,63,0.84375,0.8125,0.40559256076812744,0.6361769735813141
0,62,0.78125,0.78125,0.44082099944353104,0.46186909079551697
0,61,0.828125,0.71875,0.3991307392716408,0.7142381072044373
0,60,0.703125,0.59375,0.5375281572341919,1.3065696954727173
0,59,0.828125,0.4375,0.4012063071131706,1.671632468700409
0,58,0.828125,0.625,0.4041232019662857,0.8093608319759369
0,57,0.78125,0.8125,0.4499337896704674,0.446885883808136
0,56,0.8125,0.65625,0.36869004368782043,0.9106297791004181
0,55,0.796875,0.65625,0.4835396707057953,0.8377818167209625
0,54,0.8125,0.71875,0.4032837301492691,0.7506474256515503
0,53,0.828125,0.5625,0.36225588992238045,1.284528136253357
0,52,0.75,0.625,0.45185570418834686,0.7648150622844696
0,51,0.78125,0.78125,0.4238978698849678,0.40723904967308044
0,50,0.78125,0.78125,0.42719144374132156,0.5644421577453613
0,49,0.9375,0.8125,0.2937892898917198,0.48393337428569794
0,48,0.828125,0.75,0.3785695731639862,0.5024186372756958
0,47,0.734375,0.6875,0.4627319201827049,0.535857543349266
0,46,0.6875,0.6875,0.5134128108620644,0.706824541091919
0,45,0.703125,0.71875,0.5522719398140907,0.7223316431045532
0,44,0.828125,0.59375,0.41465549916028976,1.1009110808372498
0,43,0.734375,0.625,0.48515456914901733,0.8795570731163025
0,42,0.78125,0.8125,0.45490173250436783,0.613176554441452
0,41,0.8125,0.8125,0.42275455594062805,0.6195579469203949
0,40,0.78125,0.78125,0.5282132774591446,0.5578765571117401
0,39,0.84375,0.65625,0.37832873687148094,0.6742255389690399
0,38,0.8125,0.5,0.4345114603638649,1.4551052451133728
0,37,0.84375,0.5,0.42004045099020004,1.4418208599090576
0,36,0.765625,0.4375,0.49159886687994003,1.5937501788139343
0,35,0.703125,0.53125,0.631620392203331,1.3431769013404846
0,34,0.765625,0.59375,0.5295443460345268,0.8926919996738434
0,33,0.703125,0.75,0.5193188712000847,0.6134648025035858
0,32,0.8125,0.75,0.4573611840605736,0.6556789577007294
0,31,0.765625,0.6875,0.4548622816801071,0.5697462856769562
0,30,0.71875,0.65625,0.5173648819327354,0.7271894216537476
0,29,0.75,0.5,0.4562562331557274,1.1932925581932068
0,28,0.765625,0.5,0.4879281222820282,3.1520938873291016
0,27,0.734375,0.5,0.5334524810314178,2.0390425324440002
0,26,0.75,0.65625,0.4951513111591339,0.6147742867469788
0,25,0.84375,0.71875,0.419840931892395,0.4740642011165619
0,24,0.796875,0.65625,0.42414598912000656,0.7917229533195496
0,23,0.734375,0.59375,0.559243954718113,0.7992820143699646
0,22,0.75,0.625,0.5208281725645065,1.115001916885376
0,21,0.78125,0.625,0.453406672924757,1.0178585648536682
0,20,0.75,0.75,0.4146304950118065,0.6151502132415771
0,19,0.671875,0.5,0.5200601145625114,1.1335721611976624
0,18,0.6875,0.53125,0.5151501819491386,1.370133399963379
0,17,0.765625,0.6875,0.4578608050942421,0.6964492499828339
0,16,0.765625,0.6875,0.5230194255709648,0.7167494297027588
0,15,0.640625,0.75,0.5947002619504929,0.7703777551651001
0,14,0.6875,0.65625,0.5385721698403358,1.1081390380859375
0,13,0.71875,0.5625,0.5188800469040871,1.2130085825920105
0,12,0.703125,0.625,0.5563552379608154,0.7504216134548187
0,11,0.765625,0.6875,0.520427331328392,0.7295002341270447
0,10,0.765625,0.59375,0.5416810885071754,0.948385089635849
0,9,0.71875,0.46875,0.5276167765259743,1.1579338312149048
0,8,0.625,0.75,0.6411177664995193,0.5993045270442963
0,7,0.703125,0.5625,0.5845316872000694,0.8825006783008575
0,6,0.78125,0.65625,0.5851158797740936,0.8090741038322449
0,5,0.65625,0.5,0.6331183463335037,1.990441918373108
0,4,0.640625,0.53125,0.6397797763347626,0.9290847778320312
0,3,0.546875,0.5,0.7274957299232483,2.408925175666809
0,2,0.59375,0.5,0.7630153000354767,1.509164273738861
0,1,0.578125,0.5,1.0996657013893127,17.681297302246094
0,0,0.5,0.5,0.7798234671354294,5.955240249633789
