,epoch,acc,val_acc,loss,val_loss
0,99,0.765625,0.75,0.5489507392048836,0.5700096786022186
0,98,0.703125,0.6875,0.6390141285955906,0.54600790143013
0,97,0.8125,0.6875,0.4083641245961189,0.7216032147407532
0,96,0.765625,0.78125,0.5946680158376694,0.4494207054376602
0,95,0.75,0.75,0.5304978638887405,0.5516362339258194
0,94,0.796875,0.78125,0.5975088551640511,0.5919186323881149
0,93,0.71875,0.53125,0.8169361352920532,1.1440008282661438
0,92,0.890625,0.75,0.368282288312912,0.4249601513147354
0,91,0.796875,0.75,0.40047624707221985,0.4848041757941246
0,90,0.734375,0.84375,0.6559909284114838,0.37053363025188446
0,89,0.765625,0.75,0.41772035136818886,0.5675681531429291
0,88,0.75,0.75,0.7909033000469208,0.44228628277778625
0,87,0.8125,0.8125,0.43297402560710907,0.4579647183418274
0,86,0.765625,0.75,0.5406742841005325,0.503997802734375
0,85,0.765625,0.78125,0.5130830705165863,0.3779043108224869
0,84,0.828125,0.90625,0.49884622544050217,0.3010011911392212
0,83,0.71875,0.8125,0.6347069889307022,0.3654676526784897
0,82,0.828125,0.78125,0.4224259853363037,0.43818773329257965
0,81,0.765625,0.78125,0.6439945325255394,0.6168035864830017
0,80,0.859375,0.78125,0.3474287688732147,0.43539251387119293
0,79,0.78125,0.78125,0.36967310309410095,0.4432477504014969
0,78,0.765625,0.71875,0.5917275696992874,0.6285647451877594
0,77,0.8125,0.71875,0.38340289890766144,0.72685906291008
0,76,0.734375,0.78125,0.6439260467886925,0.5122174024581909
0,75,0.78125,0.78125,0.4705455079674721,0.368707537651062
0,74,0.8125,0.6875,0.38884127140045166,0.491529643535614
0,73,0.78125,0.6875,0.515696756541729,0.44721145927906036
0,72,0.84375,0.78125,0.48205824196338654,0.45658692717552185
0,71,0.84375,0.75,0.43912388756871223,0.5964707136154175
0,70,0.8125,0.65625,0.3543376326560974,0.6326740086078644
0,69,0.75,0.6875,0.4424140974879265,0.4691854268312454
0,68,0.71875,0.8125,0.4684823453426361,0.47089649736881256
0,67,0.734375,0.65625,0.7134870290756226,0.5289809852838516
0,66,0.796875,0.78125,0.5556148961186409,0.4837251752614975
0,65,0.765625,0.78125,0.4666345790028572,0.41323885321617126
0,64,0.78125,0.78125,0.4181976839900017,0.4320073574781418
0,63,0.75,0.6875,0.515108548104763,0.46640458703041077
0,62,0.796875,0.65625,0.4886324927210808,0.6390624046325684
0,61,0.765625,0.75,0.5681369230151176,0.4711144119501114
0,60,0.78125,0.78125,0.5172759592533112,0.5388329327106476
0,59,0.734375,0.71875,0.49074748158454895,0.5105015784502029
0,58,0.75,0.6875,0.5138958841562271,0.47898969054222107
