,epoch,acc,val_acc,loss,val_loss
0,99,0.65625,0.71875,0.656764417886734,0.5558884143829346
0,98,0.640625,0.6875,0.6261523365974426,0.5702175796031952
0,97,0.71875,0.78125,0.6208705455064774,0.5667878985404968
0,96,0.65625,0.625,0.6693858355283737,0.647865891456604
0,95,0.53125,0.65625,0.6834594011306763,0.6498613357543945
0,94,0.6875,0.5,0.6200789213180542,0.7207117676734924
0,93,0.671875,0.65625,0.713078960776329,0.617519348859787
0,92,0.640625,0.78125,0.607564851641655,0.5405350923538208
0,91,0.6875,0.8125,0.5962777584791183,0.5432577729225159
0,90,0.609375,0.78125,0.6383237838745117,0.6084821224212646
0,89,0.75,0.625,0.6319505870342255,0.6103781759738922
0,88,0.765625,0.71875,0.6619815081357956,0.6454405784606934
0,87,0.578125,0.71875,0.6731124669313431,0.6703805923461914
0,86,0.5625,0.75,0.6865982711315155,0.6637825667858124
0,85,0.546875,0.5,0.6626788526773453,0.6868278980255127
0,84,0.53125,0.5,0.7154512405395508,0.7128551602363586
0,83,0.59375,0.625,0.7251977771520615,0.6240217983722687
0,82,0.578125,0.71875,0.65593421459198,0.6355705857276917
0,81,0.625,0.6875,0.6671703159809113,0.6274972558021545
0,80,0.578125,0.625,0.6906903237104416,0.6348632574081421
0,79,0.75,0.6875,0.5510261058807373,0.6400930881500244
0,78,0.65625,0.5,0.6288506239652634,0.6429963409900665
0,77,0.609375,0.71875,0.6510942280292511,0.6170376241207123
0,76,0.5625,0.71875,0.6651791483163834,0.637518584728241
0,75,0.59375,0.59375,0.6578926891088486,0.6413244605064392
0,74,0.5625,0.53125,0.6534811705350876,0.6671967208385468
0,73,0.578125,0.5,0.7308958619832993,0.6665736436843872
0,72,0.578125,0.5,0.6580425351858139,0.6751948595046997
0,71,0.609375,0.5625,0.6701291501522064,0.6625368595123291
0,70,0.578125,0.75,0.6484770327806473,0.6276702582836151
0,69,0.578125,0.65625,0.6388149857521057,0.6659020185470581
0,68,0.65625,0.65625,0.6590424031019211,0.6591465175151825
0,67,0.59375,0.53125,0.6828524470329285,0.6671651005744934
0,66,0.6875,0.625,0.6370695605874062,0.6201860904693604
0,65,0.609375,0.84375,0.6359439194202423,0.5464326739311218
0,64,0.671875,0.625,0.6010605096817017,0.6726537346839905
0,63,0.65625,0.59375,0.6468165516853333,0.6183986961841583
0,62,0.578125,0.6875,0.6218354403972626,0.62645623087883
0,61,0.703125,0.71875,0.6211389899253845,0.6408425867557526
0,60,0.671875,0.625,0.6648335754871368,0.660131424665451
0,59,0.640625,0.53125,0.66427381336689,0.677593320608139
0,58,0.546875,0.5,0.6905021518468857,0.707453191280365
0,57,0.53125,0.71875,0.7062239199876785,0.6361023485660553
0,56,0.703125,0.59375,0.6132654249668121,0.6437245011329651
0,55,0.5,0.625,0.6931070238351822,0.6523931324481964
0,54,0.578125,0.75,0.6612260788679123,0.6245182752609253
0,53,0.703125,0.5,0.6154118329286575,0.6545253098011017
0,52,0.625,0.65625,0.6404758095741272,0.6580727100372314
0,51,0.625,0.59375,0.6456525474786758,0.6477612555027008
0,50,0.625,0.65625,0.6548805981874466,0.6930937170982361
0,49,0.625,0.46875,0.679279699921608,0.7045470178127289
0,48,0.65625,0.5625,0.6589870303869247,0.6857866942882538
0,47,0.578125,0.78125,0.6652967035770416,0.647175520658493
0,46,0.5625,0.5625,0.6741337329149246,0.6918001174926758
0,45,0.53125,0.53125,0.6879970133304596,0.6829938888549805
0,44,0.53125,0.5,0.6998550742864609,0.6847109794616699
0,43,0.484375,0.5625,0.6969581544399261,0.6621562242507935
0,42,0.609375,0.5625,0.6652849167585373,0.6514561772346497
0,41,0.609375,0.65625,0.6761678755283356,0.6667080819606781
0,40,0.6875,0.6875,0.6878128200769424,0.6743895709514618
0,39,0.59375,0.59375,0.689672127366066,0.6889312565326691
0,38,0.609375,0.625,0.688488557934761,0.6892441511154175
0,37,0.65625,0.5625,0.6901482790708542,0.6873587965965271
0,36,0.546875,0.625,0.6949804127216339,0.6853298842906952
0,35,0.53125,0.46875,0.6910734474658966,0.6876963973045349
0,34,0.59375,0.59375,0.6903285980224609,0.6891195178031921
0,33,0.515625,0.5,0.6904302388429642,0.6899539828300476
0,32,0.5625,0.53125,0.7107806950807571,0.6904220879077911
0,31,0.46875,0.6875,0.6881625354290009,0.6881886720657349
0,30,0.5,0.5,0.6962996274232864,0.6893585324287415
0,29,0.53125,0.5,0.695828303694725,0.6935466527938843
0,28,0.5,0.625,0.6934978663921356,0.6781739294528961
0,27,0.640625,0.5625,0.6738878339529037,0.6716972291469574
0,26,0.515625,0.5,0.7121937721967697,0.6899474859237671
0,25,0.578125,0.53125,0.688383549451828,0.685131162405014
0,24,0.5,0.5625,0.6965059787034988,0.6855280995368958
0,23,0.5625,0.5625,0.6923806816339493,0.6880927681922913
0,22,0.515625,0.5,0.6898905783891678,0.6886893808841705
0,21,0.5,0.5,0.691182479262352,0.6916525363922119
0,20,0.484375,0.5,0.6923974603414536,0.6919384896755219
0,19,0.59375,0.5,0.6906528174877167,0.6918232440948486
0,18,0.5,0.5,0.6930906474590302,0.6926390528678894
0,17,0.484375,0.5,0.6973131746053696,0.692663162946701
0,16,0.484375,0.5,0.7009779810905457,0.6960519254207611
0,15,0.5625,0.5,0.6924271583557129,0.6966577768325806
0,14,0.5,0.46875,0.7331433594226837,0.6917797029018402
0,13,0.5625,0.5,0.736011803150177,0.6877919733524323
0,12,0.515625,0.5,0.6852779686450958,0.6788264513015747
0,11,0.5,0.53125,0.6995086669921875,0.6808919012546539
0,10,0.515625,0.5,0.6866761595010757,0.6888456642627716
0,9,0.5,0.5,0.6956667304039001,0.6898829638957977
0,8,0.5,0.5,0.6906944662332535,0.6885649859905243
0,7,0.5,0.5,0.6922120898962021,0.6905767619609833
0,6,0.5,0.5,0.6922846883535385,0.692428708076477
0,5,0.5,0.5,0.6958836764097214,0.6930078268051147
0,4,0.5,0.5,0.693923220038414,0.6928296089172363
0,3,0.484375,0.5,0.6930299997329712,0.693617194890976
0,2,0.5,0.5,0.7224216759204865,0.6934557557106018
0,1,0.484375,0.5,0.7509557604789734,0.730833888053894
0,0,0.59375,0.5,2.70082625746727,0.818470686674118
