,acc,epoch,loss,val_acc,val_loss
0,0.47265625,0.0,0.7870469182729721,0.5046875,0.7690197095274925
0,0.47109375,1.0,0.766513442993164,0.515625,0.7334342777729035
0,0.4828125,2.0,0.7396409958600998,0.48125,0.7520770564675331
0,0.50546875,3.0,0.7252991750836373,0.5171875,0.7226781606674194
0,0.515625,4.0,0.7119067028164864,0.5109375,0.7278535917401314
0,0.525,5.0,0.7126679942011833,0.51875,0.7237939283251762
0,0.51796875,6.0,0.7126495860517025,0.51875,0.7049109175801277
0,0.54296875,7.0,0.7013759754598141,0.515625,0.7195565611124038
0,0.54453125,8.0,0.7020217306911946,0.50625,0.7261583164334298
0,0.54453125,9.0,0.7059773817658425,0.5296875,0.7142562329769134
0,0.5265625,10.0,0.7122398428618908,0.515625,0.7124896392226219
0,0.55703125,11.0,0.6938984386622906,0.5140625,0.7190125256776809
0,0.55625,12.0,0.6927932672202587,0.5296875,0.7062719941139222
0,0.5515625,13.0,0.6844358205795288,0.49375,0.7186717256903649
0,0.5625,14.0,0.693260895460844,0.5265625,0.7016997829079628
0,0.55390625,15.0,0.689104963093996,0.5375,0.714813680946827
0,0.55234375,16.0,0.6910879723727703,0.5453125,0.7075821563601494
0,0.57109375,17.0,0.6793224446475505,0.559375,0.6909752920269966
0,0.559375,18.0,0.6924078710377216,0.5140625,0.7051756024360657
0,0.55546875,19.0,0.689313505589962,0.546875,0.7057911232113838
0,0.55078125,20.0,0.6895118102431297,0.5375,0.7012388616800308
0,0.565625,21.0,0.6855469904839993,0.534375,0.70261902064085
0,0.5859375,22.0,0.6737978361546993,0.578125,0.6860509380698204
0,0.56875,23.0,0.6827656455338001,0.584375,0.6881170481443405
0,0.58125,24.0,0.6801316104829311,0.50625,0.7227088302373886
0,0.58515625,25.0,0.6709311343729496,0.5484375,0.7010273590683938
0,0.5640625,26.0,0.6880676381289959,0.525,0.707929091155529
0,0.5625,27.0,0.6908496253192424,0.5125,0.7129224941134453
0,0.603125,28.0,0.6661336645483971,0.55,0.696904031932354
0,0.55546875,29.0,0.6842970035970211,0.528125,0.7128340095281601
0,0.56484375,30.0,0.6824663870036602,0.559375,0.7019759997725487
0,0.60390625,31.0,0.6632093630731106,0.5265625,0.7026296406984329
0,0.5859375,32.0,0.6628789495676756,0.55,0.7072878330945969
0,0.603125,33.0,0.6730390153825283,0.5234375,0.713591082394123
0,0.59765625,34.0,0.6718894362449646,0.525,0.7137796133756638
0,0.60234375,35.0,0.6683372795581818,0.5453125,0.7134728252887725
0,0.56484375,36.0,0.6790505178272724,0.5375,0.6999316483736038
0,0.59609375,37.0,0.6680363580584526,0.565625,0.6966156125068664
0,0.5875,38.0,0.6752085126936436,0.55625,0.7030621856451035
0,0.57890625,39.0,0.6762031480669976,0.534375,0.7152026548981667
0,0.5609375,40.0,0.6842673152685166,0.5359375,0.7154081061482429
0,0.58125,41.0,0.6776469953358173,0.5640625,0.6940644636750222
0,0.58203125,42.0,0.6690903134644032,0.5484375,0.7123106852173805
0,0.60078125,43.0,0.6695126693695783,0.5671875,0.6963025689125061
0,0.5859375,44.0,0.675349073857069,0.5453125,0.7214790806174278
0,0.58359375,45.0,0.6687978468835354,0.5359375,0.7179420262575149
0,0.59140625,46.0,0.6682929575443268,0.5671875,0.6899815708398819
0,0.5859375,47.0,0.6672439359128475,0.5296875,0.7177026674151421
0,0.56953125,48.0,0.6711160756647587,0.5453125,0.6931255474686623
0,0.5875,49.0,0.6735347419977188,0.528125,0.7155821785330773
0,0.6046875,50.0,0.6638705015182496,0.553125,0.7096639826893807
0,0.57265625,51.0,0.6858521953225136,0.553125,0.7119011789560318
0,0.60390625,52.0,0.6599714834243059,0.559375,0.7193140625953675
0,0.58359375,53.0,0.6850702863186597,0.578125,0.696284781396389
0,0.59140625,54.0,0.673151770979166,0.5171875,0.7123396083712578
0,0.6140625,55.0,0.6581289250403642,0.575,0.705579650402069
0,0.59921875,56.0,0.6690681412816047,0.54375,0.7039405152201652
0,0.5765625,57.0,0.6703712292015552,0.5390625,0.7159094497561455
0,0.59453125,58.0,0.6660642832517624,0.5484375,0.6958717837929725
0,0.6046875,59.0,0.6653648048639298,0.5296875,0.7154774308204651
