,acc,epoch,loss,val_acc,val_loss
0,0.46875,0,9.909031748771667,0.5,0.6966787278652191
0,0.46875,1,0.7122763246297836,0.5,0.6941832900047302
0,0.484375,2,0.6959137618541718,0.5,0.6932531297206879
0,0.359375,3,0.7079031318426132,0.5,0.6932049095630646
0,0.5,4,0.6941152811050415,0.5,0.6933037042617798
0,0.5,5,0.6934096962213516,0.5,0.6931930184364319
0,0.5,6,0.693568229675293,0.5,0.6931546330451965
0,0.53125,7,0.6936810314655304,0.5,0.6931601762771606
0,0.453125,8,0.6935044080018997,0.5,0.6931690871715546
0,0.546875,9,0.6935781240463257,0.5,0.6931553483009338
0,0.5,10,0.6928355097770691,0.5,0.6931623816490173
0,0.5,11,0.6936517506837845,0.5,0.6931859254837036
0,0.484375,12,0.6935208141803741,0.5,0.6931739747524261
0,0.5,13,0.6927388161420822,0.5,0.6931689083576202
0,0.5,14,0.6933401823043823,0.5,0.6931681334972382
0,0.484375,15,0.6935088187456131,0.5,0.6931571662425995
0,0.4375,16,0.6934966742992401,0.5,0.6931535601615906
0,0.546875,17,0.692720353603363,0.5,0.6931493580341339
0,0.5,18,0.6932117193937302,0.5,0.6931472718715668
0,0.4375,19,0.6935808658599854,0.5,0.6931475102901459
0,0.515625,20,0.6929117888212204,0.5,0.6931473612785339
0,0.453125,21,0.6937045156955719,0.5,0.6931481659412384
0,0.5625,22,0.6928675472736359,0.5,0.6931485831737518
0,0.4375,23,0.6934979408979416,0.5,0.6931473910808563
0,0.484375,24,0.6929598748683929,0.5,0.6931485235691071
0,0.484375,25,0.6935214698314667,0.5,0.6931490898132324
0,0.421875,26,0.6938294917345047,0.5,0.6931480765342712
0,0.59375,27,0.6927118450403214,0.5,0.6931472718715668
0,0.453125,28,0.6928621232509613,0.5,0.6931491494178772
0,0.484375,29,0.6937895119190216,0.5,0.6931478381156921
0,0.4375,30,0.6935458034276962,0.5,0.6931479573249817
0,0.46875,31,0.6932943314313889,0.5,0.6931516230106354
